"full_name","team.name","season","venue.name","mean_disposals","min_disposals","max_disposals","games_played"
"David Myers","Essendon",2017,"Heritage Bank Stadium",17,17,17,1
"David Myers","Essendon",2017,"MCG",21.5,15,31,4
"David Myers","Essendon",2017,"Marvel Stadium",18.71,14,21,7
"David Myers","Essendon",2018,"Adelaide Oval",16,16,16,1
"David Myers","Essendon",2018,"Gabba",28,28,28,1
"David Myers","Essendon",2018,"Heritage Bank Stadium",24,24,24,1
"David Myers","Essendon",2018,"MCG",17.5,15,20,6
"David Myers","Essendon",2018,"Marvel Stadium",22.83,16,29,6
"David Myers","Essendon",2018,"Optus Stadium",19,19,19,1
"David Myers","Essendon",2019,"GIANTS Stadium",12,12,12,1
"David Myers","Essendon",2019,"MCG",16.5,14,19,2
"David Myers","Essendon",2019,"Marvel Stadium",16,11,20,3
"David Myers","Essendon",2019,"SCG",11,11,11,1
"David Swallow","Gold Coast Suns",2014,"Adelaide Oval",37,37,37,1
"David Swallow","Gold Coast Suns",2014,"Cazalys Stadium",20,20,20,1
"David Swallow","Gold Coast Suns",2014,"Domain Stadium",24,21,27,2
"David Swallow","Gold Coast Suns",2014,"Gabba",17,17,17,1
"David Swallow","Gold Coast Suns",2014,"Heritage Bank Stadium",22.82,12,31,11
"David Swallow","Gold Coast Suns",2014,"MCG",18,18,18,1
"David Swallow","Gold Coast Suns",2014,"Marvel Stadium",23.5,19,28,4
"David Swallow","Gold Coast Suns",2014,"University of Tasmania Stadium",28,28,28,1
"David Swallow","Gold Coast Suns",2015,"Cazalys Stadium",14,14,14,1
"David Swallow","Gold Coast Suns",2015,"GMHBA Stadium",20,20,20,1
"David Swallow","Gold Coast Suns",2015,"Heritage Bank Stadium",23,22,24,2
"David Swallow","Gold Coast Suns",2015,"MCG",16,16,16,1
"David Swallow","Gold Coast Suns",2015,"Manuka Oval",20,20,20,1
"David Swallow","Gold Coast Suns",2017,"Adelaide Oval",19,19,19,1
"David Swallow","Gold Coast Suns",2017,"Cazalys Stadium",19,19,19,1
"David Swallow","Gold Coast Suns",2017,"GIANTS Stadium",21,21,21,1
"David Swallow","Gold Coast Suns",2017,"Gabba",30,30,30,1
"David Swallow","Gold Coast Suns",2017,"Heritage Bank Stadium",21.78,11,34,9
"David Swallow","Gold Coast Suns",2017,"MCG",27,27,27,1
"David Swallow","Gold Coast Suns",2017,"Marvel Stadium",14,13,15,2
"David Swallow","Gold Coast Suns",2017,"SCG",29,29,29,1
"David Swallow","Gold Coast Suns",2017,"TIO Traeger Park",21,21,21,1
"David Swallow","Gold Coast Suns",2018,"Adelaide Arena at Jiangwan Stadium",18,18,18,1
"David Swallow","Gold Coast Suns",2018,"Adelaide Oval",32,32,32,1
"David Swallow","Gold Coast Suns",2018,"Cazalys Stadium",32,32,32,1
"David Swallow","Gold Coast Suns",2018,"GIANTS Stadium",20,20,20,1
"David Swallow","Gold Coast Suns",2018,"GMHBA Stadium",20,20,20,1
"David Swallow","Gold Coast Suns",2018,"Gabba",16.5,12,21,2
"David Swallow","Gold Coast Suns",2018,"Heritage Bank Stadium",21.57,9,32,7
"David Swallow","Gold Coast Suns",2018,"Mars Stadium",25,25,25,1
"David Swallow","Gold Coast Suns",2018,"Marvel Stadium",19,14,24,2
"David Swallow","Gold Coast Suns",2018,"Optus Stadium",25,21,29,2
"David Swallow","Gold Coast Suns",2018,"University of Tasmania Stadium",22,22,22,1
"David Swallow","Gold Coast Suns",2019,"Adelaide Oval",20.5,18,23,2
"David Swallow","Gold Coast Suns",2019,"GIANTS Stadium",20,20,20,1
"David Swallow","Gold Coast Suns",2019,"Gabba",27,27,27,1
"David Swallow","Gold Coast Suns",2019,"Heritage Bank Stadium",25.7,14,35,10
"David Swallow","Gold Coast Suns",2019,"MCG",20,20,20,1
"David Swallow","Gold Coast Suns",2019,"Marvel Stadium",16.25,11,26,4
"David Swallow","Gold Coast Suns",2019,"Optus Stadium",22,22,22,1
"David Swallow","Gold Coast Suns",2019,"Riverway Stadium",31,31,31,1
"David Swallow","Gold Coast Suns",2019,"SCG",26,26,26,1
"David Swallow","Gold Coast Suns",2020,"Adelaide Oval",27,27,27,1
"David Swallow","Gold Coast Suns",2020,"GIANTS Stadium",17,17,17,1
"David Swallow","Gold Coast Suns",2020,"GMHBA Stadium",22,22,22,1
"David Swallow","Gold Coast Suns",2020,"Gabba",15,15,15,2
"David Swallow","Gold Coast Suns",2020,"Heritage Bank Stadium",17.12,13,22,8
"David Swallow","Gold Coast Suns",2020,"SCG",22,22,22,1
"David Swallow","Gold Coast Suns",2020,"TIO Stadium",15,15,15,1
"David Swallow","Gold Coast Suns",2021,"Adelaide Oval",12,12,12,1
"David Swallow","Gold Coast Suns",2021,"GMHBA Stadium",22,21,23,2
"David Swallow","Gold Coast Suns",2021,"Gabba",24,24,24,1
"David Swallow","Gold Coast Suns",2021,"Heritage Bank Stadium",23,8,31,7
"David Swallow","Gold Coast Suns",2021,"MCG",15,15,15,1
"David Swallow","Gold Coast Suns",2021,"Mars Stadium",27,27,27,1
"David Swallow","Gold Coast Suns",2021,"Marvel Stadium",20,16,26,5
"David Swallow","Gold Coast Suns",2021,"Optus Stadium",26,23,29,2
"David Swallow","Gold Coast Suns",2021,"SCG",25,25,25,1
"David Swallow","Gold Coast Suns",2022,"Adelaide Oval",25,25,25,1
"David Swallow","Gold Coast Suns",2022,"GIANTS Stadium",18,18,18,1
"David Swallow","Gold Coast Suns",2022,"Gabba",10,10,10,1
"David Swallow","Gold Coast Suns",2022,"Heritage Bank Stadium",19.44,12,27,9
"David Swallow","Gold Coast Suns",2022,"MCG",13,13,13,1
"David Swallow","Gold Coast Suns",2022,"Mars Stadium",25,25,25,1
"David Swallow","Gold Coast Suns",2022,"Marvel Stadium",21,13,33,3
"David Swallow","Gold Coast Suns",2022,"Optus Stadium",14,14,14,1
"David Swallow","Gold Coast Suns",2022,"SCG",24,24,24,1
"David Swallow","Gold Coast Suns",2022,"TIO Stadium",21.5,21,22,2
"David Swallow","Gold Coast Suns",2022,"University of Tasmania Stadium",33,33,33,1
"David Swallow","Gold Coast Suns",2023,"Adelaide Oval",14.5,11,18,2
"David Swallow","Gold Coast Suns",2023,"Blundstone Arena",10,10,10,1
"David Swallow","Gold Coast Suns",2023,"Gabba",21,21,21,1
"David Swallow","Gold Coast Suns",2023,"Heritage Bank Stadium",16.89,10,25,9
"David Swallow","Gold Coast Suns",2023,"MCG",18,18,18,1
"David Swallow","Gold Coast Suns",2023,"Manuka Oval",13,13,13,1
"David Swallow","Gold Coast Suns",2023,"Marvel Stadium",16,14,17,3
"David Swallow","Gold Coast Suns",2023,"Norwood Oval",20,20,20,1
"David Swallow","Gold Coast Suns",2023,"Optus Stadium",20,20,20,1
"David Swallow","Gold Coast Suns",2023,"SCG",16,16,16,1
"David Swallow","Gold Coast Suns",2023,"TIO Stadium",17.5,16,19,2
"David Zaharakis","Essendon",2014,"Adelaide Oval",30,30,30,1
"David Zaharakis","Essendon",2014,"Domain Stadium",21,21,21,1
"David Zaharakis","Essendon",2014,"GIANTS Stadium",34,34,34,1
"David Zaharakis","Essendon",2014,"Gabba",16,16,16,1
"David Zaharakis","Essendon",2014,"MCG",24.86,18,32,7
"David Zaharakis","Essendon",2014,"Marvel Stadium",24,16,31,10
"David Zaharakis","Essendon",2014,"SCG",25,25,25,1
"David Zaharakis","Essendon",2015,"Accor Stadium",19,19,19,1
"David Zaharakis","Essendon",2015,"Domain Stadium",13,13,13,1
"David Zaharakis","Essendon",2015,"GIANTS Stadium",20,20,20,1
"David Zaharakis","Essendon",2015,"Heritage Bank Stadium",25,25,25,1
"David Zaharakis","Essendon",2015,"MCG",18.5,13,23,6
"David Zaharakis","Essendon",2015,"Marvel Stadium",18.67,15,22,6
"David Zaharakis","Essendon",2016,"Adelaide Oval",22.5,18,27,2
"David Zaharakis","Essendon",2016,"Domain Stadium",13,11,15,2
"David Zaharakis","Essendon",2016,"Heritage Bank Stadium",33,33,33,1
"David Zaharakis","Essendon",2016,"MCG",26.14,15,34,7
"David Zaharakis","Essendon",2016,"Marvel Stadium",25.25,12,40,8
"David Zaharakis","Essendon",2016,"SCG",33,33,33,1
"David Zaharakis","Essendon",2017,"Adelaide Oval",30,30,30,1
"David Zaharakis","Essendon",2017,"Domain Stadium",14,14,14,1
"David Zaharakis","Essendon",2017,"GIANTS Stadium",21,21,21,1
"David Zaharakis","Essendon",2017,"Gabba",20,20,20,1
"David Zaharakis","Essendon",2017,"Heritage Bank Stadium",38,38,38,1
"David Zaharakis","Essendon",2017,"MCG",26.43,13,38,7
"David Zaharakis","Essendon",2017,"Marvel Stadium",25.89,17,32,9
"David Zaharakis","Essendon",2017,"SCG",28,28,28,1
"David Zaharakis","Essendon",2018,"Adelaide Oval",25,25,25,1
"David Zaharakis","Essendon",2018,"GIANTS Stadium",33,33,33,1
"David Zaharakis","Essendon",2018,"MCG",24.43,3,34,7
"David Zaharakis","Essendon",2018,"Marvel Stadium",26,18,35,7
"David Zaharakis","Essendon",2018,"Optus Stadium",24,24,24,1
"David Zaharakis","Essendon",2019,"Adelaide Oval",25,25,25,1
"David Zaharakis","Essendon",2019,"GIANTS Stadium",25,25,25,1
"David Zaharakis","Essendon",2019,"Heritage Bank Stadium",16,16,16,1
"David Zaharakis","Essendon",2019,"MCG",23,16,31,7
"David Zaharakis","Essendon",2019,"Marvel Stadium",19.14,13,32,7
"David Zaharakis","Essendon",2019,"Optus Stadium",13,2,24,2
"David Zaharakis","Essendon",2019,"SCG",19,19,19,1
"David Zaharakis","Essendon",2020,"Adelaide Oval",20,20,20,1
"David Zaharakis","Essendon",2020,"Heritage Bank Stadium",16.8,13,20,5
"David Zaharakis","Essendon",2020,"MCG",7.5,2,13,2
"David Zaharakis","Essendon",2020,"Marvel Stadium",17,17,17,1
"David Zaharakis","Essendon",2020,"SCG",6,6,6,1
"David Zaharakis","Essendon",2021,"Heritage Bank Stadium",10,10,10,1
"David Zaharakis","Essendon",2021,"MCG",1.33,0,4,3
"David Zaharakis","Essendon",2021,"Marvel Stadium",19,16,22,2
"David Zaharakis","Essendon",2021,"Optus Stadium",14.5,10,19,2
"David Zaharakis","Essendon",2021,"SCG",0,0,0,1
"Dawson Simpson","GWS Giants",2017,"GIANTS Stadium",9,9,9,1
"Dawson Simpson","GWS Giants",2017,"Marvel Stadium",4,4,4,1
"Dawson Simpson","GWS Giants",2018,"Adelaide Oval",11,11,11,1
"Dawson Simpson","GWS Giants",2018,"GIANTS Stadium",7.67,4,10,3
"Dawson Simpson","GWS Giants",2018,"Gabba",11,11,11,1
"Dawson Simpson","GWS Giants",2018,"Manuka Oval",10,10,10,1
"Dawson Simpson","GWS Giants",2018,"Marvel Stadium",8,8,8,2
"Dawson Simpson","GWS Giants",2018,"Optus Stadium",8,8,8,1
"Dawson Simpson","GWS Giants",2019,"Adelaide Oval",4,4,4,1
"Dawson Simpson","GWS Giants",2019,"GIANTS Stadium",7.25,5,11,4
"Dawson Simpson","GWS Giants",2019,"MCG",9,6,12,2
"Dawson Simpson","GWS Giants",2019,"Manuka Oval",11,11,11,1
"Dawson Simpson","GWS Giants",2019,"Optus Stadium",8,8,8,1
"Dawson Simpson","Geelong Cats",2014,"Domain Stadium",3,3,3,1
"Dawson Simpson","Geelong Cats",2014,"GIANTS Stadium",5,5,5,1
"Dawson Simpson","Geelong Cats",2014,"GMHBA Stadium",7.5,5,10,4
"Dawson Simpson","Geelong Cats",2014,"Gabba",3,3,3,1
"Dawson Simpson","Geelong Cats",2014,"MCG",5.33,3,7,3
"Dawson Simpson","Geelong Cats",2014,"Marvel Stadium",7.5,6,9,2
"Dawson Simpson","Geelong Cats",2014,"SCG",7,7,7,1
"Dawson Simpson","Geelong Cats",2015,"GMHBA Stadium",10,10,10,1
"Dawson Simpson","Geelong Cats",2015,"MCG",5.5,3,8,2
"Dawson Simpson","Geelong Cats",2015,"Marvel Stadium",5,5,5,1
"Dayne Beams","Brisbane Lions",2015,"Domain Stadium",30,30,30,1
"Dayne Beams","Brisbane Lions",2015,"GIANTS Stadium",29,29,29,1
"Dayne Beams","Brisbane Lions",2015,"GMHBA Stadium",17,17,17,1
"Dayne Beams","Brisbane Lions",2015,"Gabba",31.71,21,38,7
"Dayne Beams","Brisbane Lions",2015,"Heritage Bank Stadium",31,31,31,1
"Dayne Beams","Brisbane Lions",2015,"MCG",25,25,25,1
"Dayne Beams","Brisbane Lions",2015,"Marvel Stadium",24.25,20,29,4
"Dayne Beams","Brisbane Lions",2016,"Adelaide Oval",30,30,30,1
"Dayne Beams","Brisbane Lions",2016,"Gabba",18,18,18,1
"Dayne Beams","Brisbane Lions",2017,"Adelaide Oval",20,20,20,1
"Dayne Beams","Brisbane Lions",2017,"Domain Stadium",41,41,41,1
"Dayne Beams","Brisbane Lions",2017,"Gabba",25.18,2,40,11
"Dayne Beams","Brisbane Lions",2017,"Heritage Bank Stadium",28,28,28,1
"Dayne Beams","Brisbane Lions",2017,"MCG",30.5,28,33,2
"Dayne Beams","Brisbane Lions",2017,"Marvel Stadium",29,21,36,3
"Dayne Beams","Brisbane Lions",2018,"GIANTS Stadium",29,29,29,1
"Dayne Beams","Brisbane Lions",2018,"GMHBA Stadium",37,37,37,1
"Dayne Beams","Brisbane Lions",2018,"Gabba",28.09,14,40,11
"Dayne Beams","Brisbane Lions",2018,"Heritage Bank Stadium",38,38,38,1
"Dayne Beams","Brisbane Lions",2018,"MCG",25,25,25,1
"Dayne Beams","Brisbane Lions",2018,"Marvel Stadium",27,17,33,4
"Dayne Beams","Brisbane Lions",2018,"Optus Stadium",33,33,33,1
"Dayne Beams","Brisbane Lions",2018,"University of Tasmania Stadium",33,33,33,1
"Dayne Beams","Collingwood",2014,"Accor Stadium",30,30,30,1
"Dayne Beams","Collingwood",2014,"Adelaide Oval",30,30,30,1
"Dayne Beams","Collingwood",2014,"Domain Stadium",35,35,35,1
"Dayne Beams","Collingwood",2014,"Heritage Bank Stadium",25,25,25,1
"Dayne Beams","Collingwood",2014,"MCG",25.54,14,32,13
"Dayne Beams","Collingwood",2014,"Marvel Stadium",32,31,33,2
"Dayne Beams","Collingwood",2019,"Gabba",26,26,26,1
"Dayne Beams","Collingwood",2019,"MCG",26.33,15,36,6
"Dayne Beams","Collingwood",2019,"Marvel Stadium",20,20,20,1
"Dayne Beams","Collingwood",2019,"SCG",22,22,22,1
"Dayne Zorko","Brisbane Lions",2014,"Adelaide Oval",20,20,20,1
"Dayne Zorko","Brisbane Lions",2014,"Domain Stadium",11,11,11,1
"Dayne Zorko","Brisbane Lions",2014,"Gabba",24.27,9,38,11
"Dayne Zorko","Brisbane Lions",2014,"Heritage Bank Stadium",20,20,20,1
"Dayne Zorko","Brisbane Lions",2014,"MCG",28.5,21,36,2
"Dayne Zorko","Brisbane Lions",2014,"Marvel Stadium",13,3,19,3
"Dayne Zorko","Brisbane Lions",2014,"University of Tasmania Stadium",28,28,28,1
"Dayne Zorko","Brisbane Lions",2014,"Westpac Stadium",24,24,24,1
"Dayne Zorko","Brisbane Lions",2015,"Adelaide Oval",38,38,38,1
"Dayne Zorko","Brisbane Lions",2015,"Domain Stadium",22,22,22,1
"Dayne Zorko","Brisbane Lions",2015,"GIANTS Stadium",18,18,18,1
"Dayne Zorko","Brisbane Lions",2015,"GMHBA Stadium",16,16,16,1
"Dayne Zorko","Brisbane Lions",2015,"Gabba",24.55,17,30,11
"Dayne Zorko","Brisbane Lions",2015,"Heritage Bank Stadium",22,22,22,1
"Dayne Zorko","Brisbane Lions",2015,"MCG",30,30,30,1
"Dayne Zorko","Brisbane Lions",2015,"Marvel Stadium",15.25,11,19,4
"Dayne Zorko","Brisbane Lions",2015,"University of Tasmania Stadium",28,28,28,1
"Dayne Zorko","Brisbane Lions",2016,"Adelaide Oval",18,14,22,2
"Dayne Zorko","Brisbane Lions",2016,"GMHBA Stadium",25,25,25,1
"Dayne Zorko","Brisbane Lions",2016,"Gabba",24.09,16,33,11
"Dayne Zorko","Brisbane Lions",2016,"Heritage Bank Stadium",19,19,19,1
"Dayne Zorko","Brisbane Lions",2016,"MCG",22,22,22,1
"Dayne Zorko","Brisbane Lions",2016,"Marvel Stadium",26,21,30,4
"Dayne Zorko","Brisbane Lions",2017,"Adelaide Oval",32,32,32,1
"Dayne Zorko","Brisbane Lions",2017,"Gabba",24.18,5,36,11
"Dayne Zorko","Brisbane Lions",2017,"Heritage Bank Stadium",23,23,23,1
"Dayne Zorko","Brisbane Lions",2017,"MCG",27,26,28,2
"Dayne Zorko","Brisbane Lions",2017,"Marvel Stadium",24.75,11,32,4
"Dayne Zorko","Brisbane Lions",2017,"SCG",21,21,21,1
"Dayne Zorko","Brisbane Lions",2017,"University of Tasmania Stadium",31,31,31,1
"Dayne Zorko","Brisbane Lions",2018,"Adelaide Oval",19,19,19,1
"Dayne Zorko","Brisbane Lions",2018,"GIANTS Stadium",10,10,10,1
"Dayne Zorko","Brisbane Lions",2018,"GMHBA Stadium",23,23,23,1
"Dayne Zorko","Brisbane Lions",2018,"Gabba",23.09,10,35,11
"Dayne Zorko","Brisbane Lions",2018,"Heritage Bank Stadium",17,17,17,1
"Dayne Zorko","Brisbane Lions",2018,"MCG",17,17,17,1
"Dayne Zorko","Brisbane Lions",2018,"Marvel Stadium",18.5,14,24,4
"Dayne Zorko","Brisbane Lions",2018,"Optus Stadium",19,19,19,1
"Dayne Zorko","Brisbane Lions",2018,"University of Tasmania Stadium",24,24,24,1
"Dayne Zorko","Brisbane Lions",2019,"Adelaide Oval",24,24,24,1
"Dayne Zorko","Brisbane Lions",2019,"GIANTS Stadium",26,26,26,1
"Dayne Zorko","Brisbane Lions",2019,"Gabba",21.91,11,31,11
"Dayne Zorko","Brisbane Lions",2019,"Heritage Bank Stadium",15,15,15,1
"Dayne Zorko","Brisbane Lions",2019,"MCG",24.5,22,27,2
"Dayne Zorko","Brisbane Lions",2019,"Mars Stadium",28,28,28,1
"Dayne Zorko","Brisbane Lions",2019,"Marvel Stadium",20.33,14,28,3
"Dayne Zorko","Brisbane Lions",2019,"Optus Stadium",21,21,21,1
"Dayne Zorko","Brisbane Lions",2019,"University of Tasmania Stadium",25,25,25,1
"Dayne Zorko","Brisbane Lions",2020,"Cazalys Stadium",11,11,11,1
"Dayne Zorko","Brisbane Lions",2020,"GIANTS Stadium",18,18,18,1
"Dayne Zorko","Brisbane Lions",2020,"Gabba",16.43,3,25,7
"Dayne Zorko","Brisbane Lions",2020,"Heritage Bank Stadium",19.5,17,23,4
"Dayne Zorko","Brisbane Lions",2020,"MCG",14,14,14,1
"Dayne Zorko","Brisbane Lions",2020,"SCG",18,18,18,1
"Dayne Zorko","Brisbane Lions",2021,"Adelaide Oval",12,12,12,1
"Dayne Zorko","Brisbane Lions",2021,"GIANTS Stadium",22,22,22,1
"Dayne Zorko","Brisbane Lions",2021,"GMHBA Stadium",22,22,22,1
"Dayne Zorko","Brisbane Lions",2021,"Gabba",25,19,35,10
"Dayne Zorko","Brisbane Lions",2021,"Heritage Bank Stadium",25,17,34,3
"Dayne Zorko","Brisbane Lions",2021,"Mars Stadium",23,23,23,1
"Dayne Zorko","Brisbane Lions",2021,"Marvel Stadium",22,20,24,2
"Dayne Zorko","Brisbane Lions",2021,"Optus Stadium",34,34,34,1
"Dayne Zorko","Brisbane Lions",2021,"University of Tasmania Stadium",29,29,29,1
"Dayne Zorko","Brisbane Lions",2022,"Adelaide Oval",26,26,26,1
"Dayne Zorko","Brisbane Lions",2022,"GMHBA Stadium",11,11,11,1
"Dayne Zorko","Brisbane Lions",2022,"Gabba",18.7,1,28,10
"Dayne Zorko","Brisbane Lions",2022,"Heritage Bank Stadium",13,13,13,1
"Dayne Zorko","Brisbane Lions",2022,"MCG",25,25,25,1
"Dayne Zorko","Brisbane Lions",2022,"Marvel Stadium",27.5,22,33,2
"Dayne Zorko","Brisbane Lions",2022,"Optus Stadium",21,21,21,1
"Dayne Zorko","Brisbane Lions",2022,"SCG",22,22,22,1
"Dayne Zorko","Brisbane Lions",2022,"University of Tasmania Stadium",23,23,23,1
"Dayne Zorko","Brisbane Lions",2023,"Adelaide Hills",22,22,22,1
"Dayne Zorko","Brisbane Lions",2023,"Adelaide Oval",22,22,22,1
"Dayne Zorko","Brisbane Lions",2023,"Gabba",18.67,13,25,9
"Dayne Zorko","Brisbane Lions",2023,"Heritage Bank Stadium",17,17,17,1
"Dayne Zorko","Brisbane Lions",2023,"MCG",16,16,16,1
"Dayne Zorko","Brisbane Lions",2023,"Manuka Oval",17,17,17,1
"Dayne Zorko","Brisbane Lions",2023,"Marvel Stadium",21,19,23,2
"Dayne Zorko","Brisbane Lions",2023,"Optus Stadium",20,20,20,1
"Dean Cox","West Coast Eagles",2014,"Domain Stadium",14.64,4,23,11
"Dean Cox","West Coast Eagles",2014,"GMHBA Stadium",16,16,16,1
"Dean Cox","West Coast Eagles",2014,"MCG",12.5,8,17,2
"Dean Cox","West Coast Eagles",2014,"Marvel Stadium",16,14,18,2
"Dean Cox","West Coast Eagles",2014,"University of Tasmania Stadium",11,11,11,1
"Dean Kent","Melbourne",2014,"Adelaide Oval",8,8,8,1
"Dean Kent","Melbourne",2014,"Domain Stadium",10,10,10,1
"Dean Kent","Melbourne",2014,"GIANTS Stadium",12,12,12,1
"Dean Kent","Melbourne",2014,"MCG",13,9,19,6
"Dean Kent","Melbourne",2014,"Marvel Stadium",12.33,7,16,3
"Dean Kent","Melbourne",2014,"TIO Stadium",11,11,11,1
"Dean Kent","Melbourne",2015,"Adelaide Oval",13,13,13,1
"Dean Kent","Melbourne",2015,"MCG",6.5,3,10,2
"Dean Kent","Melbourne",2015,"Manuka Oval",13,13,13,1
"Dean Kent","Melbourne",2016,"Adelaide Oval",22,22,22,1
"Dean Kent","Melbourne",2016,"Blundstone Arena",14,14,14,1
"Dean Kent","Melbourne",2016,"Domain Stadium",25,25,25,1
"Dean Kent","Melbourne",2016,"Heritage Bank Stadium",14,14,14,1
"Dean Kent","Melbourne",2016,"MCG",16,5,25,11
"Dean Kent","Melbourne",2016,"Marvel Stadium",14,10,18,2
"Dean Kent","Melbourne",2016,"SCG",12,12,12,1
"Dean Kent","Melbourne",2016,"TIO Stadium",19,19,19,1
"Dean Kent","Melbourne",2016,"TIO Traeger Park",14,14,14,1
"Dean Kent","Melbourne",2017,"Adelaide Oval",19,19,19,1
"Dean Kent","Melbourne",2017,"MCG",14.67,13,16,3
"Dean Kent","Melbourne",2017,"Marvel Stadium",22,22,22,1
"Dean Kent","Melbourne",2017,"TIO Stadium",5,5,5,1
"Dean Kent","Melbourne",2018,"MCG",11,1,20,4
"Dean Kent","Melbourne",2018,"Optus Stadium",14,14,14,1
"Dean Kent","St Kilda",2019,"Adelaide Arena at Jiangwan Stadium",12,12,12,1
"Dean Kent","St Kilda",2019,"MCG",15.5,11,20,2
"Dean Kent","St Kilda",2019,"Manuka Oval",16,16,16,1
"Dean Kent","St Kilda",2019,"Marvel Stadium",10.29,7,15,7
"Dean Kent","St Kilda",2019,"Optus Stadium",15,15,15,1
"Dean Kent","St Kilda",2019,"Riverway Stadium",20,20,20,1
"Dean Kent","St Kilda",2020,"Adelaide Oval",8,6,10,2
"Dean Kent","St Kilda",2020,"Gabba",8.25,2,13,4
"Dean Kent","St Kilda",2020,"Heritage Bank Stadium",11,7,15,3
"Dean Kent","St Kilda",2020,"Marvel Stadium",11.67,10,14,3
"Dean Kent","St Kilda",2020,"TIO Traeger Park",9,9,9,1
"Dean Kent","St Kilda",2021,"Blundstone Arena",17,17,17,1
"Dean Kent","St Kilda",2021,"GMHBA Stadium",10,10,10,1
"Dean Kent","St Kilda",2021,"Heritage Bank Stadium",10,10,10,1
"Dean Kent","St Kilda",2021,"Marvel Stadium",15.33,13,18,3
"Dean Kent","St Kilda",2021,"Optus Stadium",13,13,13,1
"Dean Kent","St Kilda",2022,"Marvel Stadium",4,4,4,2
"Dean Terlich","Melbourne",2014,"Adelaide Oval",21,21,21,1
"Dean Terlich","Melbourne",2014,"GIANTS Stadium",14,14,14,1
"Dean Terlich","Melbourne",2014,"MCG",12.75,4,28,8
"Dean Terlich","Melbourne",2014,"Marvel Stadium",15.33,5,25,3
"Dean Terlich","Melbourne",2014,"TIO Stadium",18,18,18,1
"Dean Terlich","Melbourne",2014,"TIO Traeger Park",21,21,21,1
"Dean Towers","Sydney Swans",2014,"Accor Stadium",11,11,11,1
"Dean Towers","Sydney Swans",2014,"MCG",7,7,7,1
"Dean Towers","Sydney Swans",2014,"Marvel Stadium",13,13,13,1
"Dean Towers","Sydney Swans",2014,"SCG",9.33,9,10,3
"Dean Towers","Sydney Swans",2015,"Accor Stadium",10.5,5,16,2
"Dean Towers","Sydney Swans",2015,"Adelaide Oval",14,14,14,1
"Dean Towers","Sydney Swans",2015,"GIANTS Stadium",11,11,11,1
"Dean Towers","Sydney Swans",2015,"Gabba",12,12,12,1
"Dean Towers","Sydney Swans",2015,"SCG",9,2,20,4
"Dean Towers","Sydney Swans",2016,"Adelaide Oval",12,12,12,1
"Dean Towers","Sydney Swans",2016,"Blundstone Arena",14,14,14,1
"Dean Towers","Sydney Swans",2016,"Domain Stadium",26,26,26,1
"Dean Towers","Sydney Swans",2016,"GMHBA Stadium",23,23,23,1
"Dean Towers","Sydney Swans",2016,"MCG",13,13,13,1
"Dean Towers","Sydney Swans",2016,"Marvel Stadium",15.5,13,18,2
"Dean Towers","Sydney Swans",2016,"SCG",20,12,27,6
