"","season","round.roundNumber","venue.name","full_name","team.name","starting_position","is_home","opponent","kicks","goals","behinds","handballs","disposals","timeOnGroundPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon"
"222",2023,1,"MCG","Josh Bruce","Western Bulldogs","Back","Away","Melbourne",8,0,0,6,14,96,0,0,0
"223",2023,1,"MCG","Jamarra Ugle-Hagan","Western Bulldogs","Forward","Away","Melbourne",6,1,3,1,7,83,0,0,0
"224",2023,1,"MCG","Adam Treloar","Western Bulldogs","Mid","Away","Melbourne",11,1,0,21,32,76,12,0,0
"225",2023,1,"MCG","Anthony Scott","Western Bulldogs","Forward","Away","Melbourne",7,0,0,6,13,84,0,0,0
"226",2023,1,"MCG","Oskar Baker","Western Bulldogs","Mid","Away","Melbourne",10,1,0,3,13,76,0,0,0
"227",2023,1,"MCG","Sam Darcy","Western Bulldogs","INT","Away","Melbourne",5,0,1,1,6,58,1,0,0
"228",2023,1,"MCG","Taylor Duryea","Western Bulldogs","Back","Away","Melbourne",5,0,0,6,11,78,0,0,0
"229",2023,1,"MCG","Jack Macrae","Western Bulldogs","Mid","Away","Melbourne",14,1,0,19,33,78,18,0,0
"230",2023,1,"MCG","Bailey Smith","Western Bulldogs","INT","Away","Melbourne",19,0,1,8,27,84,16,0,0
"231",2023,1,"Heritage Bank Stadium","Darcy Macpherson","Gold Coast Suns","Back","Home","Sydney Swans",14,0,0,8,22,86,0,3,3
"232",2023,1,"Heritage Bank Stadium","Ben Ainsworth","Gold Coast Suns","Mid","Home","Sydney Swans",8,2,0,8,16,86,0,0,0
"233",2023,1,"Heritage Bank Stadium","Charlie Ballard","Gold Coast Suns","Back","Home","Sydney Swans",8,0,0,5,13,91,0,0,0
"234",2023,1,"Heritage Bank Stadium","Levi Casboult","Gold Coast Suns","INT","Home","Sydney Swans",3,0,0,1,4,36,3,0,0
"235",2023,1,"Heritage Bank Stadium","Mabior Chol","Gold Coast Suns","Forward","Home","Sydney Swans",5,0,1,1,6,83,3,0,0
"236",2023,1,"Heritage Bank Stadium","Charlie Constable","Gold Coast Suns","Back","Home","Sydney Swans",23,0,0,3,26,81,0,6,6
"237",2023,1,"Heritage Bank Stadium","Alex Davies","Gold Coast Suns","INT","Home","Sydney Swans",8,0,0,8,16,69,3,0,0
"238",2023,1,"Heritage Bank Stadium","Jy Farrar","Gold Coast Suns","Back","Home","Sydney Swans",11,0,0,7,18,86,0,1,1
"239",2023,1,"Heritage Bank Stadium","Brayden Fiorini","Gold Coast Suns","SUB","Home","Sydney Swans",7,0,1,2,9,39,3,0,0
"240",2023,1,"Heritage Bank Stadium","Sam Flanders","Gold Coast Suns","Forward","Home","Sydney Swans",9,2,0,10,19,83,4,0,0
"241",2023,1,"Heritage Bank Stadium","Elijah Hollands","Gold Coast Suns","INT","Home","Sydney Swans",12,0,1,3,15,85,0,0,0
"242",2023,1,"Heritage Bank Stadium","Sam Collins","Gold Coast Suns","Back","Home","Sydney Swans",5,0,0,7,12,78,0,0,0
"243",2023,1,"Heritage Bank Stadium","Jack Lukosius","Gold Coast Suns","Forward","Home","Sydney Swans",8,0,0,3,11,76,0,0,0
"244",2023,1,"Heritage Bank Stadium","Noah Anderson","Gold Coast Suns","Mid","Home","Sydney Swans",10,1,1,7,17,82,19,0,0
"245",2023,1,"Heritage Bank Stadium","Jarrod Witts","Gold Coast Suns","Ruck","Home","Sydney Swans",15,0,1,10,25,87,22,0,0
"246",2023,1,"Heritage Bank Stadium","Ben Long","Gold Coast Suns","Back","Home","Sydney Swans",9,0,0,4,13,88,0,1,1
"247",2023,1,"Heritage Bank Stadium","Touk Miller","Gold Coast Suns","Mid","Home","Sydney Swans",13,0,0,16,29,84,23,0,0
"248",2023,1,"Heritage Bank Stadium","David Swallow","Gold Coast Suns","Mid","Home","Sydney Swans",13,1,0,7,20,76,7,0,0
"249",2023,1,"Heritage Bank Stadium","Ben King","Gold Coast Suns","Forward","Home","Sydney Swans",1,1,0,4,5,74,0,0,0
"250",2023,1,"Heritage Bank Stadium","Joel Jeffrey","Gold Coast Suns","Forward","Home","Sydney Swans",5,1,0,2,7,72,0,0,0
"251",2023,1,"Heritage Bank Stadium","Nick Holman","Gold Coast Suns","Forward","Home","Sydney Swans",7,1,0,8,15,89,0,0,0
"252",2023,1,"Heritage Bank Stadium","Matt Rowell","Gold Coast Suns","Mid","Home","Sydney Swans",17,0,0,11,28,88,25,0,0
"253",2023,1,"Heritage Bank Stadium","Bodhi Uwland","Gold Coast Suns","INT","Home","Sydney Swans",14,0,0,6,20,79,0,3,2
"254",2023,1,"Heritage Bank Stadium","Tom McCartin","Sydney Swans","Back","Away","Gold Coast Suns",12,0,0,4,16,89,0,0,0
"255",2023,1,"Heritage Bank Stadium","Logan McDonald","Sydney Swans","INT","Away","Gold Coast Suns",7,2,0,2,9,72,0,0,0
"256",2023,1,"Heritage Bank Stadium","Justin McInerney","Sydney Swans","Mid","Away","Gold Coast Suns",15,0,0,8,23,76,0,0,0
"257",2023,1,"Heritage Bank Stadium","Hayden McLean","Sydney Swans","Forward","Away","Gold Coast Suns",4,1,0,7,11,78,6,0,0
"258",2023,1,"Heritage Bank Stadium","Callum Mills","Sydney Swans","Mid","Away","Gold Coast Suns",8,1,0,11,19,82,10,0,0
"259",2023,1,"Heritage Bank Stadium","Tom Papley","Sydney Swans","Forward","Away","Gold Coast Suns",12,2,0,3,15,86,5,0,0
"260",2023,1,"Heritage Bank Stadium","Luke Parker","Sydney Swans","Mid","Away","Gold Coast Suns",9,0,0,16,25,82,22,0,0
"261",2023,1,"Heritage Bank Stadium","Nick Blakey","Sydney Swans","Back","Away","Gold Coast Suns",18,0,0,2,20,76,0,3,3
"262",2023,1,"Heritage Bank Stadium","Oliver Florent","Sydney Swans","Back","Away","Gold Coast Suns",9,1,0,9,18,91,0,1,1
"263",2023,1,"Heritage Bank Stadium","Errol Gulden","Sydney Swans","Mid","Away","Gold Coast Suns",18,1,1,6,24,82,14,0,0
"264",2023,1,"Heritage Bank Stadium","Will Hayward","Sydney Swans","Forward","Away","Gold Coast Suns",11,1,3,8,19,79,0,0,0
"265",2023,1,"Heritage Bank Stadium","Paddy McCartin","Sydney Swans","INT","Away","Gold Coast Suns",14,0,0,1,15,73,0,0,0
"266",2023,1,"Heritage Bank Stadium","Lance Franklin","Sydney Swans","Forward","Away","Gold Coast Suns",7,2,1,1,8,77,0,0,0
"267",2023,1,"Heritage Bank Stadium","Peter Ladhams","Sydney Swans","Ruck","Away","Gold Coast Suns",7,0,0,13,20,74,22,0,0
"268",2023,1,"Heritage Bank Stadium","Dane Rampe","Sydney Swans","Back","Away","Gold Coast Suns",13,0,0,12,25,89,0,0,0
"269",2023,1,"Heritage Bank Stadium","Chad Warner","Sydney Swans","Mid","Away","Gold Coast Suns",21,0,3,9,30,84,16,0,0
"270",2023,1,"Heritage Bank Stadium","Braeden Campbell","Sydney Swans","Back","Away","Gold Coast Suns",10,0,0,6,16,89,0,0,0
"271",2023,1,"Heritage Bank Stadium","Isaac Heeney","Sydney Swans","Forward","Away","Gold Coast Suns",8,1,2,4,12,83,0,0,0
"272",2023,1,"Heritage Bank Stadium","Dylan Stephens","Sydney Swans","INT","Away","Gold Coast Suns",19,1,0,8,27,80,0,0,0
"273",2023,1,"Heritage Bank Stadium","Harry Cunningham","Sydney Swans","Forward","Away","Gold Coast Suns",9,2,1,4,13,84,0,0,0
"274",2023,1,"Heritage Bank Stadium","Jake Lloyd","Sydney Swans","Back","Away","Gold Coast Suns",15,1,0,13,28,86,0,3,3
"275",2023,1,"Heritage Bank Stadium","Matt Roberts","Sydney Swans","SUB","Away","Gold Coast Suns",3,0,0,4,7,12,4,0,0
"276",2023,1,"Heritage Bank Stadium","James Rowbottom","Sydney Swans","INT","Away","Gold Coast Suns",10,0,0,7,17,75,13,0,0
"277",2023,1,"GIANTS Stadium","Jake Riccardi","GWS Giants","INT","Home","Adelaide Crows",6,0,1,4,10,72,5,0,0
"278",2023,1,"GIANTS Stadium","Sam Taylor","GWS Giants","Back","Home","Adelaide Crows",7,0,0,3,10,93,0,0,0
"279",2023,1,"GIANTS Stadium","Callan Ward","GWS Giants","INT","Home","Adelaide Crows",12,1,2,19,31,79,17,0,0
"280",2023,1,"GIANTS Stadium","Jacob Wehr","GWS Giants","Mid","Home","Adelaide Crows",5,0,0,7,12,88,0,0,0
"281",2023,1,"GIANTS Stadium","Harry Perryman","GWS Giants","INT","Home","Adelaide Crows",0,0,0,1,1,3,2,0,0
"282",2023,1,"GIANTS Stadium","Jack Buckley","GWS Giants","INT","Home","Adelaide Crows",7,0,0,4,11,86,0,0,0
"283",2023,1,"GIANTS Stadium","Finn Callaghan","GWS Giants","Mid","Home","Adelaide Crows",15,0,0,10,25,84,1,0,0
"284",2023,1,"GIANTS Stadium","Isaac Cumming","GWS Giants","Back","Home","Adelaide Crows",12,0,0,9,21,87,0,9,5
"285",2023,1,"GIANTS Stadium","Matt Flynn","GWS Giants","Ruck","Home","Adelaide Crows",3,1,1,5,8,79,26,0,0
"286",2023,1,"GIANTS Stadium","Adam Kennedy","GWS Giants","SUB","Home","Adelaide Crows",9,0,0,3,12,77,0,0,0
"287",2023,1,"GIANTS Stadium","James Peatling","GWS Giants","Forward","Home","Adelaide Crows",5,0,1,3,8,82,0,0,0
"288",2023,1,"GIANTS Stadium","Stephen Coniglio","GWS Giants","Mid","Home","Adelaide Crows",20,1,1,12,32,88,26,0,0
"289",2023,1,"GIANTS Stadium","Lachie Ash","GWS Giants","Back","Home","Adelaide Crows",11,0,0,10,21,90,0,3,1
"290",2023,1,"GIANTS Stadium","Connor Idun","GWS Giants","Back","Home","Adelaide Crows",8,0,0,12,20,89,0,0,0
"291",2023,1,"GIANTS Stadium","Josh Kelly","GWS Giants","Mid","Home","Adelaide Crows",12,0,0,14,26,68,21,0,0
"292",2023,1,"GIANTS Stadium","Lachie Whitfield","GWS Giants","Back","Home","Adelaide Crows",7,0,0,10,17,48,0,3,3
"293",2023,1,"GIANTS Stadium","Harry Himmelberg","GWS Giants","Forward","Home","Adelaide Crows",7,1,0,0,7,74,0,1,1
"294",2023,1,"GIANTS Stadium","Toby Greene","GWS Giants","Forward","Home","Adelaide Crows",13,4,4,6,19,91,0,0,0
"295",2023,1,"GIANTS Stadium","Nick Haynes","GWS Giants","Back","Home","Adelaide Crows",13,1,0,2,15,74,0,1,1
"296",2023,1,"GIANTS Stadium","Jesse Hogan","GWS Giants","Forward","Home","Adelaide Crows",7,3,1,6,13,89,0,0,0
"297",2023,1,"GIANTS Stadium","Daniel Lloyd","GWS Giants","Forward","Home","Adelaide Crows",4,0,1,6,10,88,1,0,0
"298",2023,1,"GIANTS Stadium","Tom Green","GWS Giants","Mid","Home","Adelaide Crows",19,1,0,18,37,86,25,0,0
"299",2023,1,"GIANTS Stadium","Brent Daniels","GWS Giants","Forward","Home","Adelaide Crows",6,2,1,3,9,82,0,0,0
"300",2023,1,"GIANTS Stadium","Tyler Brown","Adelaide Crows","SUB","Away","GWS Giants",0,0,0,1,1,29,7,0,0
"301",2023,1,"GIANTS Stadium","Jordon Butts","Adelaide Crows","Back","Away","GWS Giants",6,0,0,4,10,87,0,0,0
"302",2023,1,"GIANTS Stadium","Jordan Dawson","Adelaide Crows","Back","Away","GWS Giants",19,0,1,4,23,85,0,8,7
"303",2023,1,"GIANTS Stadium","Brodie Smith","Adelaide Crows","Back","Away","GWS Giants",14,0,0,2,16,85,0,6,4
"304",2023,1,"GIANTS Stadium","Jake Soligo","Adelaide Crows","Mid","Away","GWS Giants",10,0,1,6,16,87,12,0,0
"305",2023,1,"GIANTS Stadium","Taylor Walker","Adelaide Crows","Forward","Away","GWS Giants",6,1,2,1,7,82,1,0,0
"306",2023,1,"GIANTS Stadium","Rory Laird","Adelaide Crows","Mid","Away","GWS Giants",8,0,2,10,18,77,22,0,0
"307",2023,1,"GIANTS Stadium","Reilly O'Brien","Adelaide Crows","Ruck","Away","GWS Giants",7,0,1,5,12,79,24,0,0
"308",2023,1,"GIANTS Stadium","Izak Rankine","Adelaide Crows","Forward","Away","GWS Giants",15,2,5,3,18,90,4,0,0
"309",2023,1,"GIANTS Stadium","Max Michalanney","Adelaide Crows","Back","Away","GWS Giants",9,0,0,3,12,79,0,0,0
"310",2023,1,"GIANTS Stadium","Rory Sloane","Adelaide Crows","Mid","Away","GWS Giants",12,0,0,6,18,87,1,0,0
"311",2023,1,"GIANTS Stadium","Sam Berry","Adelaide Crows","Mid","Away","GWS Giants",9,0,1,3,12,79,22,0,0
"312",2023,1,"GIANTS Stadium","Josh Rachele","Adelaide Crows","Forward","Away","GWS Giants",14,3,1,4,18,83,9,0,0
"313",2023,1,"GIANTS Stadium","Harry Schoenberg","Adelaide Crows","INT","Away","GWS Giants",11,0,0,5,16,75,12,0,0
"314",2023,1,"GIANTS Stadium","Mitchell Hinge","Adelaide Crows","Mid","Away","GWS Giants",11,0,0,4,15,90,0,0,0
"315",2023,1,"GIANTS Stadium","Ben Keays","Adelaide Crows","Forward","Away","GWS Giants",10,1,1,11,21,86,4,0,0
"316",2023,1,"GIANTS Stadium","Wayne Milera","Adelaide Crows","INT","Away","GWS Giants",8,0,0,6,14,85,0,1,1
"317",2023,1,"GIANTS Stadium","Tom Doedee","Adelaide Crows","Back","Away","GWS Giants",12,0,0,8,20,95,0,1,1
"318",2023,1,"GIANTS Stadium","Darcy Fogarty","Adelaide Crows","Forward","Away","GWS Giants",8,2,0,6,14,83,0,0,0
"319",2023,1,"GIANTS Stadium","Elliott Himmelberg","Adelaide Crows","INT","Away","GWS Giants",8,1,0,4,12,72,6,0,0
"320",2023,1,"GIANTS Stadium","Shane McAdam","Adelaide Crows","INT","Away","GWS Giants",5,1,1,2,7,57,0,0,0
"321",2023,1,"GIANTS Stadium","Nick Murray","Adelaide Crows","Back","Away","GWS Giants",4,0,0,1,5,50,0,0,0
"322",2023,1,"GIANTS Stadium","Luke Pedlar","Adelaide Crows","Forward","Away","GWS Giants",11,1,0,2,13,78,0,0,0
"323",2023,1,"MCG","Karl Amon","Hawthorn","Mid","Home","Essendon",12,1,0,8,20,80,2,0,0
"324",2023,1,"MCG","James Blanck","Hawthorn","Back","Home","Essendon",3,0,0,4,7,83,0,0,0
"325",2023,1,"MCG","Lachlan Bramble","Hawthorn","Mid","Home","Essendon",12,0,0,6,18,87,0,4,4
"326",2023,1,"MCG","Luke Breust","Hawthorn","Forward","Home","Essendon",8,3,1,3,11,80,0,0,0
"327",2023,1,"MCG","Will Day","Hawthorn","Back","Home","Essendon",12,0,0,10,22,88,8,0,0
"328",2023,1,"MCG","Sam Frost","Hawthorn","Back","Home","Essendon",7,0,0,7,14,91,0,1,1
"329",2023,1,"MCG","Fergus Greene","Hawthorn","Forward","Home","Essendon",5,1,0,1,6,82,0,0,0
"330",2023,1,"MCG","Blake Hardwick","Hawthorn","Forward","Home","Essendon",12,2,0,5,17,90,0,1,0
"331",2023,1,"MCG","Jarman Impey","Hawthorn","INT","Home","Essendon",12,0,0,6,18,75,0,1,0
"332",2023,1,"MCG","Changkuoth Jiath","Hawthorn","Back","Home","Essendon",11,1,0,8,19,76,0,2,2
"333",2023,1,"MCG","Jacob Koschitzke","Hawthorn","Forward","Home","Essendon",3,0,1,1,4,49,0,0,0
"334",2023,1,"MCG","Connor Macdonald","Hawthorn","INT","Home","Essendon",15,0,0,5,20,79,3,0,0
"335",2023,1,"MCG","Cam Mackenzie","Hawthorn","INT","Home","Essendon",13,0,0,5,18,80,16,0,0
"336",2023,1,"MCG","James Worpel","Hawthorn","Mid","Home","Essendon",18,0,2,11,29,81,24,0,0
"337",2023,1,"MCG","Chad Wingard","Hawthorn","Forward","Home","Essendon",8,1,2,5,13,59,0,0,0
"338",2023,1,"MCG","Dylan Moore","Hawthorn","Forward","Home","Essendon",10,0,0,10,20,80,0,0,0
"339",2023,1,"MCG","Lloyd Meek","Hawthorn","INT","Home","Essendon",3,0,0,6,9,71,14,0,0
"340",2023,1,"MCG","James Sicily","Hawthorn","Back","Home","Essendon",22,0,1,8,30,93,2,1,1
"341",2023,1,"MCG","Jai Newcombe","Hawthorn","Mid","Home","Essendon",8,0,0,11,19,86,22,0,0
"342",2023,1,"MCG","Josh Ward","Hawthorn","Ruck","Home","Essendon",12,0,1,14,26,83,8,0,0
"343",2023,1,"MCG","Ned Reeves","Hawthorn","Back","Home","Essendon",3,0,0,3,6,71,17,0,0
"344",2023,1,"MCG","Finn Maginness","Hawthorn","Mid","Home","Essendon",9,0,0,3,12,96,0,0,0
"345",2023,1,"MCG","Conor Nash","Hawthorn","SUB","Home","Essendon",6,0,0,6,12,41,8,0,0
"346",2023,1,"MCG","Mason Redman","Essendon","Back","Away","Hawthorn",22,2,0,2,24,79,0,6,5
"347",2023,1,"MCG","Jordan Ridley","Essendon","Back","Away","Hawthorn",16,1,0,4,20,88,0,5,5
"348",2023,1,"MCG","Will Setterfield","Essendon","INT","Away","Hawthorn",12,1,0,13,25,77,23,0,0
"349",2023,1,"MCG","Dylan Shiel","Essendon","Mid","Away","Hawthorn",12,0,0,11,23,71,21,0,0
"350",2023,1,"MCG","Sam Weideman","Essendon","Forward","Away","Hawthorn",7,2,1,4,11,83,0,0,0
"351",2023,1,"MCG","Brandon Zerk-Thatcher","Essendon","Back","Away","Hawthorn",12,0,0,7,19,88,0,0,0
"352",2023,1,"MCG","Sam Draper","Essendon","Ruck","Away","Hawthorn",7,2,0,1,8,77,18,0,0
"353",2023,1,"MCG","Kyle Langford","Essendon","Forward","Away","Hawthorn",17,0,1,5,22,91,0,0,0
"354",2023,1,"MCG","Andrew McGrath","Essendon","Back","Away","Hawthorn",12,0,0,13,25,79,0,0,0
"355",2023,1,"MCG","Archie Perkins","Essendon","Forward","Away","Hawthorn",17,3,3,3,20,86,0,0,0
"356",2023,1,"MCG","Darcy Parish","Essendon","Mid","Away","Hawthorn",22,0,0,15,37,81,26,0,0
"357",2023,1,"MCG","Jake Kelly","Essendon","Back","Away","Hawthorn",8,0,0,8,16,95,0,0,0
"358",2023,1,"MCG","Jayden Laverde","Essendon","Back","Away","Hawthorn",11,0,0,11,22,93,0,0,0
"359",2023,1,"MCG","Sam Durham","Essendon","Forward","Away","Hawthorn",12,1,0,7,19,76,0,0,0
"360",2023,1,"MCG","Nic Martin","Essendon","Mid","Away","Hawthorn",11,0,0,10,21,93,0,0,0
"361",2023,1,"MCG","Jye Caldwell","Essendon","INT","Away","Hawthorn",9,1,0,7,16,78,2,0,0
"362",2023,1,"MCG","Alwyn Davey Jnr","Essendon","Forward","Away","Hawthorn",7,1,0,2,9,78,0,0,0
"363",2023,1,"MCG","Harrison Jones","Essendon","Forward","Away","Hawthorn",6,1,1,6,12,62,0,0,0
"364",2023,1,"MCG","Anthony McDonald-Tipungwuti","Essendon","SUB","Away","Hawthorn",3,1,1,1,4,21,0,0,0
"365",2023,1,"MCG","Jye Menzie","Essendon","Mid","Away","Hawthorn",7,2,1,5,12,80,0,0,0
"366",2023,1,"MCG","Zach Merrett","Essendon","Mid","Away","Hawthorn",14,0,1,15,29,88,21,0,0
"367",2023,1,"MCG","Andrew Phillips","Essendon","INT","Away","Hawthorn",3,0,0,1,4,58,13,0,0
"368",2023,1,"MCG","Dyson Heppell","Essendon","INT","Away","Hawthorn",8,1,0,8,16,81,0,0,0
"369",2023,1,"Marvel Stadium","Anthony Caminiti","St Kilda","Forward","Home","Fremantle",4,0,1,5,9,84,0,0,0
"370",2023,1,"Marvel Stadium","Hunter Clark","St Kilda","INT","Home","Fremantle",12,0,1,6,18,59,8,0,0
"371",2023,1,"Marvel Stadium","Zaine Cordy","St Kilda","Forward","Home","Fremantle",4,1,0,2,6,79,0,0,0
"372",2023,1,"Marvel Stadium","Josh Battle","St Kilda","Back","Home","Fremantle",7,0,0,9,16,89,0,0,0
"373",2023,1,"Marvel Stadium","Dan Butler","St Kilda","Forward","Home","Fremantle",5,0,1,3,8,55,0,0,0
"374",2023,1,"Marvel Stadium","Ryan Byrnes","St Kilda","Mid","Home","Fremantle",19,0,0,8,27,88,0,0,0
"375",2023,1,"Marvel Stadium","Mattaes Phillipou","St Kilda","INT","Home","Fremantle",6,1,0,10,16,74,0,0,0
"376",2023,1,"Marvel Stadium","Jack Steele","St Kilda","Mid","Home","Fremantle",17,0,0,11,28,83,18,0,0
"377",2023,1,"Marvel Stadium","Liam Stocker","St Kilda","Back","Home","Fremantle",10,0,0,10,20,77,0,1,1
"378",2023,1,"Marvel Stadium","Jade Gresham","St Kilda","Forward","Home","Fremantle",11,2,0,6,17,89,8,0,0
"379",2023,1,"Marvel Stadium","Rowan Marshall","St Kilda","Ruck","Home","Fremantle",8,0,0,8,16,85,20,0,0
"380",2023,1,"Marvel Stadium","Callum Wilkie","St Kilda","Back","Home","Fremantle",14,0,0,10,24,97,0,0,0
"381",2023,1,"Marvel Stadium","Mason Wood","St Kilda","Forward","Home","Fremantle",15,2,1,5,20,92,0,0,0
"382",2023,1,"Marvel Stadium","Jack Bytel","St Kilda","Mid","Home","Fremantle",9,1,0,7,16,79,13,0,0
"383",2023,1,"Marvel Stadium","Bradley Hill","St Kilda","Mid","Home","Fremantle",12,0,0,9,21,87,0,0,0
"384",2023,1,"Marvel Stadium","Nasiah Wanganeen-Milera","St Kilda","Back","Home","Fremantle",17,0,1,1,18,87,0,5,2
"385",2023,1,"Marvel Stadium","Dougal Howard","St Kilda","Back","Home","Fremantle",6,0,0,7,13,97,0,0,0
"386",2023,1,"Marvel Stadium","Mitch Owens","St Kilda","Forward","Home","Fremantle",10,2,0,5,15,81,0,0,0
"387",2023,1,"Marvel Stadium","Ben Paton","St Kilda","SUB","Home","Fremantle",3,0,0,3,6,30,0,0,0
"388",2023,1,"Marvel Stadium","Jack Sinclair","St Kilda","Back","Home","Fremantle",18,0,0,8,26,87,0,4,4
"389",2023,1,"Marvel Stadium","Brad Crouch","St Kilda","Mid","Home","Fremantle",7,0,0,23,30,78,13,0,0
"390",2023,1,"Marvel Stadium","Jack Higgins","St Kilda","INT","Home","Fremantle",6,1,0,3,9,72,0,0,0
"391",2023,1,"Marvel Stadium","Jimmy Webster","St Kilda","INT","Home","Fremantle",9,0,0,5,14,50,0,0,0
"392",2023,1,"Marvel Stadium","Ethan Hughes","Fremantle","Back","Away","St Kilda",9,0,0,7,16,83,0,0,0
"393",2023,1,"Marvel Stadium","Luke Jackson","Fremantle","Forward","Away","St Kilda",5,0,2,7,12,85,5,0,0
"394",2023,1,"Marvel Stadium","Jaeger O'Meara","Fremantle","INT","Away","St Kilda",6,0,0,13,19,68,14,0,0
"395",2023,1,"Marvel Stadium","Alex Pearce","Fremantle","Back","Away","St Kilda",12,0,0,8,20,97,0,0,0
"396",2023,1,"Marvel Stadium","Luke Ryan","Fremantle","Back","Away","St Kilda",30,0,0,7,37,84,0,2,1
"397",2023,1,"Marvel Stadium","Lachie Schultz","Fremantle","Forward","Away","St Kilda",10,2,0,5,15,82,0,0,0
"398",2023,1,"Marvel Stadium","Caleb Serong","Fremantle","Mid","Away","St Kilda",11,0,0,18,29,82,15,0,0
"399",2023,1,"Marvel Stadium","Sam Switkowski","Fremantle","Forward","Away","St Kilda",9,1,2,7,16,84,0,0,0
"400",2023,1,"Marvel Stadium","Bailey Banfield","Fremantle","SUB","Away","St Kilda",2,0,0,1,3,18,0,0,0
"401",2023,1,"Marvel Stadium","Will Brodie","Fremantle","Mid","Away","St Kilda",8,0,1,12,20,68,12,0,0
"402",2023,1,"Marvel Stadium","Liam Henry","Fremantle","INT","Away","St Kilda",9,0,0,12,21,86,0,0,0
"403",2023,1,"Marvel Stadium","James Aish","Fremantle","Mid","Away","St Kilda",12,1,1,6,18,81,0,0,0
"404",2023,1,"Marvel Stadium","Sean Darcy","Fremantle","Ruck","Away","St Kilda",9,0,0,9,18,82,17,0,0
"405",2023,1,"Marvel Stadium","Brennan Cox","Fremantle","Back","Away","St Kilda",22,0,0,8,30,90,0,1,1
"406",2023,1,"Marvel Stadium","Michael Frederick","Fremantle","Forward","Away","St Kilda",8,1,0,7,15,83,0,0,0
"407",2023,1,"Marvel Stadium","Andrew Brayshaw","Fremantle","Mid","Away","St Kilda",19,0,0,7,26,78,17,0,0
"408",2023,1,"Marvel Stadium","Nat Fyfe","Fremantle","Forward","Away","St Kilda",7,0,1,2,9,79,0,0,0
"409",2023,1,"Marvel Stadium","Heath Chapman","Fremantle","INT","Away","St Kilda",12,0,0,10,22,79,0,0,0
"410",2023,1,"Marvel Stadium","Jordan Clark","Fremantle","Mid","Away","St Kilda",18,0,1,10,28,82,0,0,0
"411",2023,1,"Marvel Stadium","Matt Taberner","Fremantle","Forward","Away","St Kilda",6,1,0,3,9,66,0,0,0
"412",2023,1,"Marvel Stadium","Josh Treacy","Fremantle","INT","Away","St Kilda",2,1,0,1,3,79,0,0,0
"413",2023,1,"Marvel Stadium","Nathan Wilson","Fremantle","Back","Away","St Kilda",14,0,0,7,21,80,0,2,1
"414",2023,1,"Marvel Stadium","Hayden Young","Fremantle","Back","Away","St Kilda",18,0,0,12,30,87,0,2,1
"415",2023,2,"MCG","Blake Acres","Carlton","Mid","Home","Geelong Cats",16,0,0,10,26,90,0,0,0
"416",2023,2,"MCG","Adam Cerra","Carlton","Mid","Home","Geelong Cats",14,0,1,11,25,78,23,0,0
"417",2023,2,"MCG","Lachlan Cowan","Carlton","INT","Home","Geelong Cats",7,0,0,5,12,72,0,0,0
"418",2023,2,"MCG","Charlie Curnow","Carlton","Forward","Home","Geelong Cats",9,5,2,2,11,94,0,0,0
"419",2023,2,"MCG","Ed Curnow","Carlton","Mid","Home","Geelong Cats",16,1,0,10,26,84,25,0,0
"420",2023,2,"MCG","Tom De Koning","Carlton","Ruck","Home","Geelong Cats",6,0,0,5,11,72,20,0,0
"421",2023,2,"MCG","Oliver Hollands","Carlton","Mid","Home","Geelong Cats",14,0,1,6,20,89,0,0,0
"422",2023,2,"MCG","Nic Newman","Carlton","Back","Home","Geelong Cats",17,0,0,7,24,89,0,2,2
"423",2023,2,"MCG","Lochie O'Brien","Carlton","SUB","Home","Geelong Cats",2,0,0,1,3,24,0,0,0
"424",2023,2,"MCG","Matthew Owies","Carlton","INT","Home","Geelong Cats",11,3,0,2,13,74,0,0,0
"425",2023,2,"MCG","Jesse Motlop","Carlton","Forward","Home","Geelong Cats",6,1,0,6,12,72,0,0,0
"426",2023,2,"MCG","Patrick Cripps","Carlton","Mid","Home","Geelong Cats",9,0,0,18,27,80,21,0,0
"427",2023,2,"MCG","Sam Docherty","Carlton","Back","Home","Geelong Cats",15,0,0,6,21,90,2,2,2
"428",2023,2,"MCG","Adam Saad","Carlton","Back","Home","Geelong Cats",20,0,0,9,29,88,0,3,1
