"full_name","team.name","season","is_home","mean_disposals","min_disposals","max_disposals","games_played"
"Charlie Dixon","Port Adelaide",2019,"Away",9.5,4,17,4
"Charlie Dixon","Port Adelaide",2019,"Home",12.6,8,16,5
"Charlie Dixon","Port Adelaide",2020,"Away",8.57,3,15,7
"Charlie Dixon","Port Adelaide",2020,"Home",10.56,7,15,9
"Charlie Dixon","Port Adelaide",2021,"Away",11.82,7,16,11
"Charlie Dixon","Port Adelaide",2021,"Home",13.09,9,19,11
"Charlie Dixon","Port Adelaide",2022,"Away",12.8,9,16,5
"Charlie Dixon","Port Adelaide",2022,"Home",15.43,10,23,7
"Charlie Dixon","Port Adelaide",2023,"Away",12,9,15,5
"Charlie Dixon","Port Adelaide",2023,"Home",12,7,15,5
"Charlie Lazzaro","North Melbourne",2021,"Away",7.17,0,17,6
"Charlie Lazzaro","North Melbourne",2021,"Home",8.83,1,15,6
"Charlie Lazzaro","North Melbourne",2022,"Away",12.4,10,16,5
"Charlie Lazzaro","North Melbourne",2022,"Home",4.29,0,12,7
"Charlie Lazzaro","North Melbourne",2023,"Away",5,5,5,1
"Charlie Lazzaro","North Melbourne",2023,"Home",1,1,1,1
"Charlie Spargo","Melbourne",2018,"Away",12.12,9,18,8
"Charlie Spargo","Melbourne",2018,"Home",13,10,16,7
"Charlie Spargo","Melbourne",2019,"Away",11,7,17,3
"Charlie Spargo","Melbourne",2019,"Home",11.4,10,15,5
"Charlie Spargo","Melbourne",2020,"Away",7.6,4,13,5
"Charlie Spargo","Melbourne",2020,"Home",9,7,12,3
"Charlie Spargo","Melbourne",2021,"Away",10.91,7,16,11
"Charlie Spargo","Melbourne",2021,"Home",12.09,6,18,11
"Charlie Spargo","Melbourne",2022,"Away",11.36,4,16,11
"Charlie Spargo","Melbourne",2022,"Home",12.18,4,22,11
"Charlie Spargo","Melbourne",2023,"Away",8.17,1,13,6
"Charlie Spargo","Melbourne",2023,"Home",11,6,15,5
"Chayce Jones","Adelaide Crows",2019,"Away",12,3,18,4
"Chayce Jones","Adelaide Crows",2019,"Home",10.25,8,13,4
"Chayce Jones","Adelaide Crows",2020,"Away",9.71,6,13,7
"Chayce Jones","Adelaide Crows",2020,"Home",6.88,3,12,8
"Chayce Jones","Adelaide Crows",2021,"Away",10.62,0,19,8
"Chayce Jones","Adelaide Crows",2021,"Home",14.43,11,19,7
"Chayce Jones","Adelaide Crows",2022,"Away",12.2,6,18,10
"Chayce Jones","Adelaide Crows",2022,"Home",13.6,7,23,10
"Chayce Jones","Adelaide Crows",2023,"Away",16.17,9,23,6
"Chayce Jones","Adelaide Crows",2023,"Home",20.57,16,28,7
"Chris Burgess","Gold Coast Suns",2019,"Away",7.5,2,11,8
"Chris Burgess","Gold Coast Suns",2019,"Home",9.17,6,13,6
"Chris Burgess","Gold Coast Suns",2021,"Away",9.22,6,17,9
"Chris Burgess","Gold Coast Suns",2021,"Home",9.1,6,13,10
"Chris Burgess","Gold Coast Suns",2022,"Away",6,6,6,1
"Chris Burgess","Gold Coast Suns",2022,"Home",5,5,5,1
"Chris Dawes","Melbourne",2014,"Away",13.11,8,20,9
"Chris Dawes","Melbourne",2014,"Home",11.56,8,18,9
"Chris Dawes","Melbourne",2015,"Away",11,6,14,9
"Chris Dawes","Melbourne",2015,"Home",13.6,6,19,5
"Chris Dawes","Melbourne",2016,"Away",12.33,10,15,3
"Chris Dawes","Melbourne",2016,"Home",11.67,8,18,3
"Chris Judd","Carlton",2014,"Away",17.17,3,27,6
"Chris Judd","Carlton",2014,"Home",23.83,20,28,6
"Chris Judd","Carlton",2015,"Away",15.5,12,19,2
"Chris Judd","Carlton",2015,"Home",19.5,6,26,6
"Chris Knights","Richmond",2015,"Away",4,4,4,1
"Chris Masten","West Coast Eagles",2014,"Away",23.2,19,28,10
"Chris Masten","West Coast Eagles",2014,"Home",22.45,12,32,11
"Chris Masten","West Coast Eagles",2015,"Away",24.5,16,30,10
"Chris Masten","West Coast Eagles",2015,"Home",27.3,10,43,10
"Chris Masten","West Coast Eagles",2016,"Away",22.4,15,33,10
"Chris Masten","West Coast Eagles",2016,"Home",21.7,12,33,10
"Chris Masten","West Coast Eagles",2017,"Away",20.75,14,26,8
"Chris Masten","West Coast Eagles",2017,"Home",25.4,20,32,5
"Chris Masten","West Coast Eagles",2018,"Away",19.55,11,27,11
"Chris Masten","West Coast Eagles",2018,"Home",20.7,15,30,10
"Chris Masten","West Coast Eagles",2019,"Away",16,10,25,7
"Chris Masten","West Coast Eagles",2019,"Home",17,12,21,8
"Chris Mayne","Collingwood",2017,"Away",11.5,11,12,2
"Chris Mayne","Collingwood",2017,"Home",13,13,13,1
"Chris Mayne","Collingwood",2018,"Away",17.25,9,23,8
"Chris Mayne","Collingwood",2018,"Home",17.44,11,27,9
"Chris Mayne","Collingwood",2019,"Away",17.44,8,33,9
"Chris Mayne","Collingwood",2019,"Home",21.7,3,31,10
"Chris Mayne","Collingwood",2020,"Away",13.43,5,29,7
"Chris Mayne","Collingwood",2020,"Home",17.4,14,24,5
"Chris Mayne","Collingwood",2021,"Away",24,19,28,8
"Chris Mayne","Collingwood",2021,"Home",23.56,15,32,9
"Chris Mayne","Fremantle",2014,"Away",12.55,8,16,11
"Chris Mayne","Fremantle",2014,"Home",14.6,10,19,10
"Chris Mayne","Fremantle",2015,"Away",14,9,18,9
"Chris Mayne","Fremantle",2015,"Home",13.73,7,22,11
"Chris Mayne","Fremantle",2016,"Away",14.09,6,21,11
"Chris Mayne","Fremantle",2016,"Home",15.45,8,22,11
"Chris Newman","Richmond",2014,"Away",11.75,8,15,8
"Chris Newman","Richmond",2014,"Home",14.89,11,21,9
"Chris Newman","Richmond",2015,"Away",12.44,5,21,9
"Chris Newman","Richmond",2015,"Home",12.29,6,17,7
"Chris Yarran","Carlton",2014,"Away",17.18,11,23,11
"Chris Yarran","Carlton",2014,"Home",15.4,1,23,10
"Chris Yarran","Carlton",2015,"Away",14.86,5,25,7
"Chris Yarran","Carlton",2015,"Home",17,10,25,7
"Christian Howard","Western Bulldogs",2014,"Home",7.5,4,11,2
"Christian Petracca","Melbourne",2016,"Away",18,14,24,8
"Christian Petracca","Melbourne",2016,"Home",16.89,12,21,9
"Christian Petracca","Melbourne",2017,"Away",19.64,11,25,11
"Christian Petracca","Melbourne",2017,"Home",18,13,23,11
"Christian Petracca","Melbourne",2018,"Away",20,15,24,10
"Christian Petracca","Melbourne",2018,"Home",20.73,15,29,11
"Christian Petracca","Melbourne",2019,"Away",19.27,12,25,11
"Christian Petracca","Melbourne",2019,"Home",18.09,11,22,11
"Christian Petracca","Melbourne",2020,"Away",23.62,20,29,8
"Christian Petracca","Melbourne",2020,"Home",23.44,15,29,9
"Christian Petracca","Melbourne",2021,"Away",27.82,23,33,11
"Christian Petracca","Melbourne",2021,"Home",29.36,23,38,11
"Christian Petracca","Melbourne",2022,"Away",28.18,21,40,11
"Christian Petracca","Melbourne",2022,"Home",28.36,10,38,11
"Christian Petracca","Melbourne",2023,"Away",27.29,22,33,7
"Christian Petracca","Melbourne",2023,"Home",31,26,35,8
"Christian Salem","Melbourne",2014,"Away",5.8,3,8,5
"Christian Salem","Melbourne",2014,"Home",7.43,2,16,7
"Christian Salem","Melbourne",2015,"Away",14.67,3,22,6
"Christian Salem","Melbourne",2015,"Home",17.5,9,24,4
"Christian Salem","Melbourne",2016,"Away",19.25,13,27,4
"Christian Salem","Melbourne",2016,"Home",17.25,15,23,4
"Christian Salem","Melbourne",2017,"Away",22,16,31,10
"Christian Salem","Melbourne",2017,"Home",20.5,13,31,6
"Christian Salem","Melbourne",2018,"Away",19.9,13,27,10
"Christian Salem","Melbourne",2018,"Home",21.36,12,29,11
"Christian Salem","Melbourne",2019,"Away",24.18,17,32,11
"Christian Salem","Melbourne",2019,"Home",24,17,32,9
"Christian Salem","Melbourne",2020,"Away",19.71,14,26,7
"Christian Salem","Melbourne",2020,"Home",18.11,11,22,9
"Christian Salem","Melbourne",2021,"Away",24.8,17,30,10
"Christian Salem","Melbourne",2021,"Home",25.55,14,39,11
"Christian Salem","Melbourne",2022,"Away",20.2,17,25,5
"Christian Salem","Melbourne",2022,"Home",17,3,24,6
"Christian Salem","Melbourne",2023,"Away",20,18,22,2
"Christian Salem","Melbourne",2023,"Home",21.75,19,24,4
"Ciaran Byrne","Carlton",2015,"Home",9,9,9,1
"Ciaran Byrne","Carlton",2016,"Away",17.5,14,23,6
"Ciaran Byrne","Carlton",2016,"Home",15.8,9,19,5
"Ciaran Byrne","Carlton",2017,"Away",4,4,4,1
"Ciaran Byrne","Carlton",2017,"Home",17.5,12,23,2
"Ciaran Byrne","Carlton",2018,"Away",14.33,13,16,3
"Ciaran Byrne","Carlton",2018,"Home",18.25,14,22,4
"Ciaran Sheehan","Carlton",2014,"Away",8,8,8,1
"Ciaran Sheehan","Carlton",2014,"Home",14,13,15,3
"Ciaran Sheehan","Carlton",2017,"Home",9.5,9,10,2
"Clancee Pearce","Fremantle",2014,"Away",14.75,9,22,4
"Clancee Pearce","Fremantle",2014,"Home",12.6,3,22,5
"Clancee Pearce","Fremantle",2015,"Away",17.78,7,31,9
"Clancee Pearce","Fremantle",2015,"Home",21.62,13,28,8
"Clancee Pearce","Fremantle",2016,"Away",27,26,28,2
"Clancee Pearce","Fremantle",2016,"Home",13,10,16,2
"Clay Cameron","Gold Coast Suns",2014,"Away",8.5,5,12,4
"Clay Cameron","Gold Coast Suns",2014,"Home",6.6,4,10,5
"Clay Cameron","Gold Coast Suns",2015,"Away",9,9,9,1
"Clay Cameron","Gold Coast Suns",2015,"Home",3.8,1,7,5
"Clay Cameron","Gold Coast Suns",2016,"Away",8.5,8,9,4
"Clay Cameron","Gold Coast Suns",2016,"Home",15.25,14,18,4
"Clay Smith","Western Bulldogs",2014,"Away",13,13,13,1
"Clay Smith","Western Bulldogs",2015,"Away",9,9,9,1
"Clay Smith","Western Bulldogs",2015,"Home",9.5,8,11,2
"Clay Smith","Western Bulldogs",2016,"Away",14.25,11,16,4
"Clay Smith","Western Bulldogs",2016,"Home",12.6,2,18,5
"Clay Smith","Western Bulldogs",2017,"Away",10.17,8,13,6
"Clay Smith","Western Bulldogs",2017,"Home",15.5,15,16,2
"Claye Beams","Brisbane Lions",2014,"Away",14.29,9,24,7
"Claye Beams","Brisbane Lions",2014,"Home",11.17,1,18,6
"Claye Beams","Brisbane Lions",2015,"Away",14.5,5,18,4
"Claye Beams","Brisbane Lions",2015,"Home",15.75,5,22,4
"Claye Beams","Brisbane Lions",2016,"Away",10,7,12,4
"Claye Beams","Brisbane Lions",2016,"Home",11.6,4,18,5
"Claye Beams","Brisbane Lions",2017,"Away",12.75,9,15,4
"Claye Beams","Brisbane Lions",2017,"Home",15,4,22,5
"Clayton Oliver","Melbourne",2016,"Away",19.12,11,26,8
"Clayton Oliver","Melbourne",2016,"Home",19.4,15,23,5
"Clayton Oliver","Melbourne",2017,"Away",30.91,28,36,11
"Clayton Oliver","Melbourne",2017,"Home",29,24,35,11
"Clayton Oliver","Melbourne",2018,"Away",30.27,19,40,11
"Clayton Oliver","Melbourne",2018,"Home",29.27,20,35,11
"Clayton Oliver","Melbourne",2019,"Away",31.27,17,44,11
"Clayton Oliver","Melbourne",2019,"Home",28.82,17,34,11
"Clayton Oliver","Melbourne",2020,"Away",24.38,15,34,8
"Clayton Oliver","Melbourne",2020,"Home",25.67,23,31,9
"Clayton Oliver","Melbourne",2021,"Away",31.91,23,38,11
"Clayton Oliver","Melbourne",2021,"Home",31.36,23,38,11
"Clayton Oliver","Melbourne",2022,"Away",32.73,19,45,11
"Clayton Oliver","Melbourne",2022,"Home",34.3,29,42,10
"Clayton Oliver","Melbourne",2023,"Away",34,28,41,6
"Clayton Oliver","Melbourne",2023,"Home",31.5,25,37,4
"Clem Smith","Carlton",2015,"Away",7,5,12,4
"Clem Smith","Carlton",2015,"Home",9,4,12,3
"Clinton Jones","St Kilda",2014,"Away",17.29,12,21,7
"Clinton Jones","St Kilda",2014,"Home",20.11,12,39,9
"Clinton Young","Collingwood",2014,"Away",16.1,2,26,10
"Clinton Young","Collingwood",2014,"Home",16.22,13,20,9
"Cody Weightman","Western Bulldogs",2020,"Away",6,4,9,3
"Cody Weightman","Western Bulldogs",2021,"Away",10.14,7,14,7
"Cody Weightman","Western Bulldogs",2021,"Home",11,5,14,6
"Cody Weightman","Western Bulldogs",2022,"Away",9.6,5,13,10
"Cody Weightman","Western Bulldogs",2022,"Home",8.4,1,14,10
"Cody Weightman","Western Bulldogs",2023,"Away",10.17,7,13,6
"Cody Weightman","Western Bulldogs",2023,"Home",11,3,14,5
"Colin Garland","Melbourne",2014,"Away",13.33,10,20,6
"Colin Garland","Melbourne",2014,"Home",12.38,8,18,8
"Colin Garland","Melbourne",2015,"Away",15.11,7,22,9
"Colin Garland","Melbourne",2015,"Home",13,7,18,11
"Colin Garland","Melbourne",2016,"Away",11,7,15,2
"Colin Garland","Melbourne",2016,"Home",11.25,9,14,4
"Colin O'Riordan","Sydney Swans",2018,"Away",14.5,10,19,2
"Colin O'Riordan","Sydney Swans",2018,"Home",20,20,20,1
"Colin O'Riordan","Sydney Swans",2019,"Away",16.5,14,20,4
"Colin O'Riordan","Sydney Swans",2019,"Home",12.88,4,18,8
"Colin O'Riordan","Sydney Swans",2020,"Away",9.6,4,15,5
"Colin O'Riordan","Sydney Swans",2020,"Home",9.33,4,15,3
"Colin O'Riordan","Sydney Swans",2021,"Away",4.33,0,9,3
"Colin O'Riordan","Sydney Swans",2021,"Home",13,12,14,2
"Colin O'Riordan","Sydney Swans",2022,"Away",4.75,0,9,4
"Colin O'Riordan","Sydney Swans",2022,"Home",17,17,17,1
"Colin Sylvia","Fremantle",2014,"Away",7.33,3,12,3
"Colin Sylvia","Fremantle",2014,"Home",11.33,8,17,3
"Connor Ballenden","Brisbane Lions",2020,"Away",4.5,3,6,2
"Connor Ballenden","Brisbane Lions",2021,"Away",4,4,4,1
"Connor Blakely","Fremantle",2015,"Away",12,12,12,1
"Connor Blakely","Fremantle",2016,"Away",20.12,10,28,8
"Connor Blakely","Fremantle",2016,"Home",20.14,10,25,7
"Connor Blakely","Fremantle",2017,"Away",21.22,2,32,9
"Connor Blakely","Fremantle",2017,"Home",26.88,18,33,8
"Connor Blakely","Fremantle",2018,"Away",21.14,16,27,7
"Connor Blakely","Fremantle",2018,"Home",26.83,12,35,6
"Connor Blakely","Fremantle",2019,"Away",20.71,10,27,7
"Connor Blakely","Fremantle",2019,"Home",18.86,12,31,7
"Connor Blakely","Fremantle",2020,"Home",15,6,23,5
"Connor Blakely","Fremantle",2021,"Away",10,0,16,5
"Connor Blakely","Fremantle",2021,"Home",8.25,0,17,8
"Connor Budarick","Gold Coast Suns",2020,"Away",6.8,2,13,5
"Connor Budarick","Gold Coast Suns",2020,"Home",10.4,6,16,10
"Connor Budarick","Gold Coast Suns",2021,"Away",12,12,12,1
"Connor Budarick","Gold Coast Suns",2021,"Home",16,16,16,1
"Connor Budarick","Gold Coast Suns",2022,"Away",11.67,8,19,3
"Connor Budarick","Gold Coast Suns",2022,"Home",16.67,12,25,6
"Connor Downie","Hawthorn",2021,"Away",0,0,0,1
"Connor Downie","Hawthorn",2021,"Home",12,12,12,1
"Connor Idun","GWS Giants",2019,"Home",8,8,8,1
"Connor Idun","GWS Giants",2020,"Away",13,13,13,1
"Connor Idun","GWS Giants",2020,"Home",4,4,4,1
"Connor Idun","GWS Giants",2021,"Away",12.9,5,17,10
"Connor Idun","GWS Giants",2021,"Home",12.27,7,18,11
"Connor Idun","GWS Giants",2022,"Away",14.86,8,21,7
"Connor Idun","GWS Giants",2022,"Home",12.89,8,17,9
"Connor Idun","GWS Giants",2023,"Away",15,12,19,7
"Connor Idun","GWS Giants",2023,"Home",18.88,14,28,8
"Connor Macdonald","Hawthorn",2022,"Away",13.7,0,19,10
"Connor Macdonald","Hawthorn",2022,"Home",12.6,9,16,10
"Connor Macdonald","Hawthorn",2023,"Away",13.43,5,20,7
"Connor Macdonald","Hawthorn",2023,"Home",18,14,28,6
"Connor Menadue","North Melbourne",2021,"Away",13.5,8,18,4
"Connor Menadue","North Melbourne",2021,"Home",16.33,8,25,3
"Connor Menadue","Richmond",2015,"Away",3.5,0,7,2
"Connor Menadue","Richmond",2015,"Home",7.33,1,12,3
"Connor Menadue","Richmond",2016,"Away",12.67,8,17,6
"Connor Menadue","Richmond",2016,"Home",13.62,8,19,8
"Connor Menadue","Richmond",2017,"Away",13.2,9,16,5
"Connor Menadue","Richmond",2017,"Home",13,11,17,4
"Connor Menadue","Richmond",2018,"Away",10.67,8,14,3
"Connor Menadue","Richmond",2018,"Home",14,10,18,2
"Connor Menadue","Richmond",2019,"Away",15.5,11,23,4
"Connor Menadue","Richmond",2019,"Home",11.5,9,14,2
"Connor Rozee","Port Adelaide",2019,"Away",15.18,11,22,11
"Connor Rozee","Port Adelaide",2019,"Home",15.36,12,22,11
"Connor Rozee","Port Adelaide",2020,"Away",12,8,21,7
"Connor Rozee","Port Adelaide",2020,"Home",14.29,11,18,7
"Connor Rozee","Port Adelaide",2021,"Away",16.78,8,23,9
"Connor Rozee","Port Adelaide",2021,"Home",14.9,6,23,10
"Connor Rozee","Port Adelaide",2022,"Away",23.27,5,35,11
"Connor Rozee","Port Adelaide",2022,"Home",23.09,13,34,11
"Connor Rozee","Port Adelaide",2023,"Away",22.29,19,27,7
"Connor Rozee","Port Adelaide",2023,"Home",27.5,23,31,8
"Connor West","West Coast Eagles",2021,"Away",14,10,19,3
"Connor West","West Coast Eagles",2021,"Home",10.5,10,11,2
"Connor West","West Coast Eagles",2022,"Away",15,7,21,7
"Connor West","West Coast Eagles",2022,"Home",13.29,0,29,7
"Connor West","West Coast Eagles",2023,"Away",10.5,4,14,4
"Connor West","West Coast Eagles",2023,"Home",10,1,13,5
"Conor Glass","Hawthorn",2017,"Away",13,10,15,3
"Conor Glass","Hawthorn",2017,"Home",12.33,11,14,3
"Conor Glass","Hawthorn",2018,"Away",12.33,11,13,3
"Conor Glass","Hawthorn",2018,"Home",11,11,11,1
"Conor Glass","Hawthorn",2019,"Away",14.5,11,20,4
"Conor Glass","Hawthorn",2019,"Home",12.33,11,14,3
"Conor Glass","Hawthorn",2020,"Away",11.5,11,12,2
"Conor Glass","Hawthorn",2020,"Home",9.5,6,13,2
"Conor McKenna","Brisbane Lions",2023,"Away",16.43,14,20,7
"Conor McKenna","Brisbane Lions",2023,"Home",16.5,14,22,8
"Conor McKenna","Essendon",2015,"Away",18,18,18,1
"Conor McKenna","Essendon",2015,"Home",4,4,4,1
"Conor McKenna","Essendon",2016,"Away",12.2,3,16,5
"Conor McKenna","Essendon",2016,"Home",15.14,9,22,7
"Conor McKenna","Essendon",2017,"Away",15.89,8,20,9
"Conor McKenna","Essendon",2017,"Home",18,10,22,9
"Conor McKenna","Essendon",2018,"Away",18.3,14,24,10
"Conor McKenna","Essendon",2018,"Home",17.38,14,20,8
"Conor McKenna","Essendon",2019,"Away",21.1,14,35,10
"Conor McKenna","Essendon",2019,"Home",21,17,25,11
"Conor McKenna","Essendon",2020,"Away",13,8,17,3
"Conor McKenna","Essendon",2020,"Home",13.67,4,19,3
"Conor Nash","Hawthorn",2018,"Away",14,12,16,2
"Conor Nash","Hawthorn",2018,"Home",5,5,5,1
"Conor Nash","Hawthorn",2019,"Away",9,5,16,6
"Conor Nash","Hawthorn",2019,"Home",8.75,2,12,8
"Conor Nash","Hawthorn",2020,"Away",8,5,11,2
"Conor Nash","Hawthorn",2021,"Away",24,24,24,1
"Conor Nash","Hawthorn",2021,"Home",12.29,0,23,7
"Conor Nash","Hawthorn",2022,"Away",15.2,10,21,10
"Conor Nash","Hawthorn",2022,"Home",15.82,10,22,11
"Conor Nash","Hawthorn",2023,"Away",23,10,31,8
"Conor Nash","Hawthorn",2023,"Home",23.43,12,30,7
"Conor Stone","GWS Giants",2021,"Away",12,11,13,2
"Conor Stone","GWS Giants",2021,"Home",1.5,0,3,2
"Conor Stone","GWS Giants",2022,"Home",7,7,7,1
"Conor Stone","GWS Giants",2023,"Away",3.5,2,5,2
"Conor Stone","GWS Giants",2023,"Home",4,4,4,1
"Cooper Hamilton","GWS Giants",2022,"Away",12,12,12,1
"Cooper Hamilton","GWS Giants",2022,"Home",9.67,0,19,3
"Cooper Hamilton","GWS Giants",2023,"Away",14.5,10,19,2
"Cooper Hamilton","GWS Giants",2023,"Home",14,12,16,2
"Cooper Sharman","St Kilda",2021,"Away",5,0,10,2
"Cooper Sharman","St Kilda",2021,"Home",11.33,8,15,3
"Cooper Sharman","St Kilda",2022,"Away",9.17,0,14,6
"Cooper Sharman","St Kilda",2022,"Home",7.5,6,9,4
"Cooper Sharman","St Kilda",2023,"Away",8.6,3,18,5
"Cooper Sharman","St Kilda",2023,"Home",5.5,4,7,2
"Cooper Stephens","Geelong Cats",2022,"Away",11.25,0,19,4
"Cooper Stephens","Geelong Cats",2022,"Home",10.33,0,16,3
"Cooper Whyte","Geelong Cats",2023,"Away",1,1,1,1
"Corey Durdin","Carlton",2021,"Away",5,5,5,1
"Corey Durdin","Carlton",2021,"Home",3,3,3,1
"Corey Durdin","Carlton",2022,"Away",7.8,3,19,10
"Corey Durdin","Carlton",2022,"Home",9.55,6,14,11
"Corey Durdin","Carlton",2023,"Away",9.2,8,11,5
"Corey Durdin","Carlton",2023,"Home",8.4,7,10,5
"Corey Ellis","Gold Coast Suns",2019,"Away",20.5,20,21,2
"Corey Ellis","Gold Coast Suns",2019,"Home",15.5,12,19,2
"Corey Ellis","Richmond",2015,"Away",7,5,9,2
"Corey Ellis","Richmond",2015,"Home",8.5,2,13,4
"Corey Ellis","Richmond",2016,"Away",14.2,6,20,5
"Corey Ellis","Richmond",2016,"Home",16.17,11,23,6
"Corey Ellis","Richmond",2017,"Away",9.67,6,14,3
"Corey Ellis","Richmond",2017,"Home",10.33,9,12,3
"Corey Ellis","Richmond",2018,"Away",10.5,10,11,2
"Corey Ellis","Richmond",2018,"Home",12.5,12,13,2
"Corey Enright","Geelong Cats",2014,"Away",20.67,9,30,9
"Corey Enright","Geelong Cats",2014,"Home",21.82,16,30,11
"Corey Enright","Geelong Cats",2015,"Away",23.2,18,29,10
"Corey Enright","Geelong Cats",2015,"Home",22.91,13,32,11
"Corey Enright","Geelong Cats",2016,"Away",24.8,19,30,10
"Corey Enright","Geelong Cats",2016,"Home",22.91,14,33,11
"Corey Gault","Collingwood",2014,"Home",7,7,7,1
"Corey Gault","Collingwood",2015,"Away",9.5,9,10,2
"Corey Gault","Collingwood",2015,"Home",7,7,7,1
"Corey Gault","Collingwood",2016,"Away",7,7,7,1
"Corey Gault","Collingwood",2016,"Home",4,4,4,1
"Corey Maynard","Melbourne",2017,"Away",18,18,18,1
"Corey Maynard","Melbourne",2018,"Home",15,15,15,1
"Corey Wagner","Fremantle",2023,"Home",15,12,18,2
"Corey Wagner","Melbourne",2019,"Away",8.67,7,10,3
"Corey Wagner","Melbourne",2019,"Home",12,6,16,8
"Corey Wagner","North Melbourne",2016,"Away",8,7,9,2
"Corey Wagner","North Melbourne",2016,"Home",6,5,7,2
"Corey Wagner","North Melbourne",2017,"Away",11,10,12,2
"Corey Wagner","North Melbourne",2017,"Home",4.5,2,7,2
"Corey Warner","Sydney Swans",2023,"Away",8,8,8,1
"Corey Warner","Sydney Swans",2023,"Home",1,1,1,1
"Cory Dell'Olio","Essendon",2014,"Away",8.5,2,14,4
"Cory Dell'Olio","Essendon",2014,"Home",6,6,6,1
"Cory Gregson","Geelong Cats",2015,"Away",11.4,5,18,10
"Cory Gregson","Geelong Cats",2015,"Home",13.2,9,21,10
"Cory Gregson","Geelong Cats",2016,"Away",12,8,17,8
"Cory Gregson","Geelong Cats",2016,"Home",12,12,12,1
"Cory Gregson","Geelong Cats",2018,"Away",11.75,9,17,4
"Cory Gregson","Geelong Cats",2018,"Home",7.67,2,11,6
"Courtenay Dempsey","Essendon",2014,"Away",15.22,10,25,9
"Courtenay Dempsey","Essendon",2014,"Home",17.62,14,22,8
"Courtenay Dempsey","Essendon",2015,"Away",14.33,9,19,6
"Courtenay Dempsey","Essendon",2015,"Home",12.29,4,22,7
"Courtenay Dempsey","Essendon",2016,"Away",16.25,10,25,8
"Courtenay Dempsey","Essendon",2016,"Home",15.33,11,18,6
"Craig Bird","Essendon",2016,"Away",20.89,11,26,9
"Craig Bird","Essendon",2016,"Home",20.44,12,27,9
"Craig Bird","Essendon",2017,"Away",20.5,18,23,2
"Craig Bird","Sydney Swans",2014,"Away",22.33,11,31,9
"Craig Bird","Sydney Swans",2014,"Home",20.44,7,33,9
"Craig Bird","Sydney Swans",2015,"Away",20.5,20,21,2
"Craig Bird","Sydney Swans",2015,"Home",14.5,2,22,4
"Curtis Taylor","North Melbourne",2019,"Away",4,4,4,1
"Curtis Taylor","North Melbourne",2019,"Home",8,8,8,1
"Curtis Taylor","North Melbourne",2020,"Away",12,4,18,5
"Curtis Taylor","North Melbourne",2020,"Home",8,6,10,4
"Curtis Taylor","North Melbourne",2021,"Away",14.9,13,18,10
"Curtis Taylor","North Melbourne",2021,"Home",11.22,0,19,9
"Curtis Taylor","North Melbourne",2022,"Away",14.64,6,23,11
"Curtis Taylor","North Melbourne",2022,"Home",16.09,11,25,11
"Curtis Taylor","North Melbourne",2023,"Away",13.6,11,17,5
"Curtis Taylor","North Melbourne",2023,"Home",14.25,11,18,4
"Curtly Hampton","Adelaide Crows",2017,"Away",14.8,9,21,5
"Curtly Hampton","Adelaide Crows",2017,"Home",13.75,11,15,4
"Curtly Hampton","Adelaide Crows",2018,"Away",5.5,2,9,2
"Curtly Hampton","Adelaide Crows",2018,"Home",14,14,14,1
"Curtly Hampton","GWS Giants",2014,"Away",17.8,11,24,5
"Curtly Hampton","GWS Giants",2014,"Home",16,7,22,6
"Curtly Hampton","GWS Giants",2015,"Away",8.33,5,10,3
"Curtly Hampton","GWS Giants",2015,"Home",16.5,16,17,2
"Cyril Rioli","Hawthorn",2014,"Away",14.17,7,20,6
"Cyril Rioli","Hawthorn",2014,"Home",18,14,24,5
"Cyril Rioli","Hawthorn",2015,"Away",15,10,20,11
"Cyril Rioli","Hawthorn",2015,"Home",14.89,10,19,9
"Cyril Rioli","Hawthorn",2016,"Away",15.09,9,20,11
"Cyril Rioli","Hawthorn",2016,"Home",12.5,9,20,8
"Cyril Rioli","Hawthorn",2017,"Away",11,8,13,3
"Cyril Rioli","Hawthorn",2017,"Home",13.5,11,15,4
"Cyril Rioli","Hawthorn",2018,"Away",9.5,7,12,2
