"full_name","team.name","season","sum_disposals","sum_TOG","mean_disposals","mean_TOG","games_played","disp_per_TOG","starting_position"
"Lachie Weller","Gold Coast Suns",2019,375,1470,22.06,86.47,17,0.2551,"Back"
"Lachie Weller","Gold Coast Suns",2020,286,1405,16.82,82.65,17,0.2036,"Mid"
"Lachie Weller","Gold Coast Suns",2021,241,997,18.54,76.69,13,0.2417,"INT"
"Lachie Weller","Gold Coast Suns",2022,225,918,20.45,83.45,11,0.2451,"Back"
"Lachie Weller","Gold Coast Suns",2023,194,718,21.56,79.78,9,0.2702,"Back"
"Lachie Whitfield","GWS Giants",2014,225,917,20.45,83.36,11,0.2454,"Forward"
"Lachie Whitfield","GWS Giants",2015,455,1796,21.67,85.52,21,0.2533,"Forward"
"Lachie Whitfield","GWS Giants",2016,384,1544,20.21,81.26,19,0.2487,"Mid"
"Lachie Whitfield","GWS Giants",2017,371,1273,24.73,84.87,15,0.2914,"Mid"
"Lachie Whitfield","GWS Giants",2018,582,1928,26.45,87.64,22,0.3019,"Mid"
"Lachie Whitfield","GWS Giants",2019,456,1365,28.5,85.31,16,0.3341,"Mid"
"Lachie Whitfield","GWS Giants",2020,390,1462,22.94,86,17,0.2668,"Mid"
"Lachie Whitfield","GWS Giants",2021,370,1218,24.67,81.2,15,0.3038,"Mid"
"Lachie Whitfield","GWS Giants",2022,409,1505,22.72,83.61,18,0.2718,"Mid"
"Lachie Whitfield","GWS Giants",2023,525,1596,26.25,79.8,20,0.3289,"Back"
"Lachie Young","North Melbourne",2021,168,1054,11.2,70.27,15,0.1594,"Mid"
"Lachie Young","North Melbourne",2022,302,1701,15.1,85.05,20,0.1775,"Back"
"Lachie Young","North Melbourne",2023,52,333,13,83.25,4,0.1562,"Back"
"Lachie Young","Western Bulldogs",2019,66,468,11,78,6,0.141,"INT"
"Lachie Young","Western Bulldogs",2020,18,164,9,82,2,0.1098,"Back"
"Lachlan Bramble","Hawthorn",2021,183,836,18.3,83.6,10,0.2189,"INT"
"Lachlan Bramble","Hawthorn",2022,138,736,15.33,81.78,9,0.1875,"Back"
"Lachlan Bramble","Hawthorn",2023,182,755,16.55,68.64,11,0.2411,"Mid"
"Lachlan Cowan","Carlton",2023,69,488,9.86,69.71,7,0.1414,"INT"
"Lachlan Gollant","Adelaide Crows",2021,11,77,11,77,1,0.1429,"INT"
"Lachlan Gollant","Adelaide Crows",2022,53,532,7.57,76,7,0.0996,"INT"
"Lachlan Gollant","Adelaide Crows",2023,24,233,8,77.67,3,0.103,"Forward"
"Lachlan Hansen","North Melbourne",2014,287,1514,15.94,84.11,18,0.1896,"Back"
"Lachlan Hansen","North Melbourne",2015,182,1091,14,83.92,13,0.1668,"Back"
"Lachlan Hansen","North Melbourne",2016,52,340,13,85,4,0.1529,"Forward"
"Lachlan Hansen","North Melbourne",2017,176,1167,13.54,89.77,13,0.1508,"Back"
"Lachlan Hosie","North Melbourne",2020,39,375,7.8,75,5,0.104,"INT"
"Lachlan Keeffe","Collingwood",2014,216,1649,12,91.61,18,0.131,"Back"
"Lachlan Keeffe","GWS Giants",2018,68,607,9.71,86.71,7,0.112,"Back"
"Lachlan Keeffe","GWS Giants",2019,74,775,8.22,86.11,9,0.0955,"Back"
"Lachlan Keeffe","GWS Giants",2020,117,1184,9,91.08,13,0.0988,"Back"
"Lachlan Keeffe","GWS Giants",2021,79,743,9.88,92.88,8,0.1063,"Back"
"Lachlan Keeffe","GWS Giants",2022,136,1419,7.56,78.83,18,0.0958,"Back"
"Lachlan Keeffe","GWS Giants",2023,58,673,5.8,67.3,10,0.0862,"INT"
"Lachlan McAndrew","Sydney Swans",2023,12,108,6,54,2,0.1111,"Ruck"
"Lachlan McNeil","Western Bulldogs",2021,111,817,8.54,62.85,13,0.1359,"Forward"
"Lachlan McNeil","Western Bulldogs",2022,134,1097,8.38,68.56,16,0.1222,"Mid"
"Lachlan McNeil","Western Bulldogs",2023,79,520,6.58,43.33,12,0.1519,"SUB"
"Lachlan Murphy","Adelaide Crows",2018,96,836,8.73,76,11,0.1148,"INT"
"Lachlan Murphy","Adelaide Crows",2019,225,1617,10.71,77,21,0.1391,"Forward"
"Lachlan Murphy","Adelaide Crows",2020,111,955,9.25,79.58,12,0.1162,"Forward"
"Lachlan Murphy","Adelaide Crows",2021,176,1105,11.73,73.67,15,0.1593,"Forward"
"Lachlan Murphy","Adelaide Crows",2022,212,1296,12.47,76.24,17,0.1636,"Forward"
"Lachlan Murphy","Adelaide Crows",2023,311,1638,14.81,78,21,0.1899,"Forward"
"Lachlan Sholl","Adelaide Crows",2020,105,666,13.12,83.25,8,0.1577,"INT"
"Lachlan Sholl","Adelaide Crows",2021,334,1438,17.58,75.68,19,0.2323,"Mid"
"Lachlan Sholl","Adelaide Crows",2022,177,739,16.09,67.18,11,0.2395,"Mid"
"Lachlan Sholl","Adelaide Crows",2023,275,1290,17.19,80.62,16,0.2132,"Mid"
"Laitham Vandermeer","Western Bulldogs",2020,117,838,9.75,69.83,12,0.1396,"Forward"
"Laitham Vandermeer","Western Bulldogs",2021,70,518,10,74,7,0.1351,"Forward"
"Laitham Vandermeer","Western Bulldogs",2022,101,638,11.22,70.89,9,0.1583,"Forward"
"Laitham Vandermeer","Western Bulldogs",2023,137,762,13.7,76.2,10,0.1798,"Back"
"Lance Franklin","Sydney Swans",2014,312,1665,16.42,87.63,19,0.1874,"Forward"
"Lance Franklin","Sydney Swans",2015,250,1502,14.71,88.35,17,0.1664,"Forward"
"Lance Franklin","Sydney Swans",2016,388,2052,17.64,93.27,22,0.1891,"Forward"
"Lance Franklin","Sydney Swans",2017,383,2054,17.41,93.36,22,0.1865,"Forward"
"Lance Franklin","Sydney Swans",2018,280,1668,15.56,92.67,18,0.1679,"Forward"
"Lance Franklin","Sydney Swans",2019,117,878,11.7,87.8,10,0.1333,"Forward"
"Lance Franklin","Sydney Swans",2021,199,1519,11.71,89.35,17,0.131,"Forward"
"Lance Franklin","Sydney Swans",2022,241,1780,12.05,89,20,0.1354,"Forward"
"Lance Franklin","Sydney Swans",2023,122,1100,9.38,84.62,13,0.1109,"Forward"
"Lee Spurr","Fremantle",2014,387,2039,17.59,92.68,22,0.1898,"Back"
"Lee Spurr","Fremantle",2015,366,1857,18.3,92.85,20,0.1971,"Back"
"Lee Spurr","Fremantle",2016,398,1996,18.09,90.73,22,0.1994,"Back"
"Lee Spurr","Fremantle",2017,285,1418,17.81,88.62,16,0.201,"Back"
"Leek Aleer","GWS Giants",2022,38,320,9.5,80,4,0.1187,"Back"
"Leigh Adams","North Melbourne",2014,337,1385,15.32,62.95,22,0.2433,"Mid"
"Leigh Montagna","St Kilda",2014,470,1682,23.5,84.1,20,0.2794,"Mid"
"Leigh Montagna","St Kilda",2015,486,1469,28.59,86.41,17,0.3308,"Mid"
"Leigh Montagna","St Kilda",2016,588,1933,26.73,87.86,22,0.3042,"Mid"
"Leigh Montagna","St Kilda",2017,400,1362,25,85.12,16,0.2937,"Mid"
"Lenny Hayes","St Kilda",2014,466,1580,23.3,79,20,0.2949,"Mid"
"Leo Connolly","St Kilda",2021,83,478,11.86,68.29,7,0.1736,"INT"
"Leroy Jetta","Essendon",2014,18,141,9,70.5,2,0.1277,"INT"
"Levi Casboult","Carlton",2014,200,1684,10.53,88.63,19,0.1188,"Forward"
"Levi Casboult","Carlton",2015,150,1418,9.38,88.62,16,0.1058,"Forward"
"Levi Casboult","Carlton",2016,191,1694,9.55,84.7,20,0.1128,"Forward"
"Levi Casboult","Carlton",2017,220,1946,10,88.45,22,0.1131,"Forward"
"Levi Casboult","Carlton",2018,86,876,8.6,87.6,10,0.0982,"Forward"
"Levi Casboult","Carlton",2019,223,1734,11.15,86.7,20,0.1286,"Forward"
"Levi Casboult","Carlton",2020,152,1502,8.94,88.35,17,0.1012,"Forward"
"Levi Casboult","Carlton",2021,111,1042,8.54,80.15,13,0.1065,"Forward"
"Levi Casboult","Gold Coast Suns",2022,161,1923,7.67,91.57,21,0.0837,"Forward"
"Levi Casboult","Gold Coast Suns",2023,184,1608,9.68,84.63,19,0.1144,"Forward"
"Levi Greenwood","Collingwood",2015,144,610,18,76.25,8,0.2361,"Mid"
"Levi Greenwood","Collingwood",2016,365,1704,17.38,81.14,21,0.2142,"Mid"
"Levi Greenwood","Collingwood",2017,250,1229,15.62,76.81,16,0.2034,"Mid"
"Levi Greenwood","Collingwood",2018,160,955,13.33,79.58,12,0.1675,"Back"
"Levi Greenwood","Collingwood",2019,244,1294,15.25,80.88,16,0.1886,"Back"
"Levi Greenwood","Collingwood",2020,53,286,13.25,71.5,4,0.1853,"Forward"
"Levi Greenwood","Collingwood",2021,25,117,12.5,58.5,2,0.2137,"INT"
"Levi Greenwood","North Melbourne",2014,475,1474,25,77.58,19,0.3223,"Mid"
"Lewis Jetta","Sydney Swans",2014,387,1808,17.59,82.18,22,0.214,"Forward"
"Lewis Jetta","Sydney Swans",2015,415,1868,18.86,84.91,22,0.2222,"Mid"
"Lewis Jetta","West Coast Eagles",2016,152,926,12.67,77.17,12,0.1641,"INT"
"Lewis Jetta","West Coast Eagles",2017,215,1048,16.54,80.62,13,0.2052,"Forward"
"Lewis Jetta","West Coast Eagles",2018,281,1410,16.53,82.94,17,0.1993,"Back"
"Lewis Jetta","West Coast Eagles",2019,337,1702,16.85,85.1,20,0.198,"Back"
"Lewis Jetta","West Coast Eagles",2020,86,511,14.33,85.17,6,0.1683,"Back"
"Lewis Johnston","Adelaide Crows",2014,21,140,10.5,70,2,0.15,"Forward"
"Lewis Melican","Sydney Swans",2017,203,1482,11.94,87.18,17,0.137,"Back"
"Lewis Melican","Sydney Swans",2018,40,263,13.33,87.67,3,0.1521,"Back"
"Lewis Melican","Sydney Swans",2019,175,1507,10.29,88.65,17,0.1161,"Back"
"Lewis Melican","Sydney Swans",2020,90,762,10,84.67,9,0.1181,"Back"
"Lewis Melican","Sydney Swans",2021,59,436,11.8,87.2,5,0.1353,"Back"
"Lewis Melican","Sydney Swans",2023,71,590,10.14,84.29,7,0.1203,"Back"
"Lewis Pierce","St Kilda",2016,6,50,6,50,1,0.12,"INT"
"Lewis Pierce","St Kilda",2018,34,228,11.33,76,3,0.1491,"Ruck"
"Lewis Pierce","St Kilda",2019,6,77,6,77,1,0.0779,"Ruck"
"Lewis Roberts-Thomson","Sydney Swans",2014,33,429,6.6,85.8,5,0.0769,"Forward"
"Lewis Taylor","Brisbane Lions",2014,371,1851,16.86,84.14,22,0.2004,"Forward"
"Lewis Taylor","Brisbane Lions",2015,459,1830,20.86,83.18,22,0.2508,"Mid"
"Lewis Taylor","Brisbane Lions",2016,279,1561,14.68,82.16,19,0.1787,"Mid"
"Lewis Taylor","Brisbane Lions",2017,428,1886,19.45,85.73,22,0.2269,"Forward"
"Lewis Taylor","Brisbane Lions",2018,390,1794,17.73,81.55,22,0.2174,"INT"
"Lewis Taylor","Brisbane Lions",2019,82,373,16.4,74.6,5,0.2198,"INT"
"Lewis Taylor","Sydney Swans",2020,78,611,8.67,67.89,9,0.1277,"INT"
"Lewis Taylor","Sydney Swans",2021,6,40,3,20,2,0.15,"SUB"
"Lewis Taylor","Sydney Swans",2022,0,0,0,0,1,NA,"SUB"
"Lewis Young","Carlton",2022,255,1873,13.42,98.58,19,0.1361,"Back"
"Lewis Young","Carlton",2023,200,1329,13.33,88.6,15,0.1505,"Back"
"Lewis Young","Western Bulldogs",2017,90,622,12.86,88.86,7,0.1447,"Back"
"Lewis Young","Western Bulldogs",2018,19,192,9.5,96,2,0.099,"Back"
"Lewis Young","Western Bulldogs",2019,49,384,12.25,96,4,0.1276,"Back"
"Lewis Young","Western Bulldogs",2020,4,69,4,69,1,0.058,"Forward"
"Lewis Young","Western Bulldogs",2021,87,564,12.43,80.57,7,0.1543,"Back"
"Liam Anthony","North Melbourne",2014,40,147,10,36.75,4,0.2721,"SUB"
"Liam Baker","Richmond",2018,34,220,11.33,73.33,3,0.1545,"INT"
"Liam Baker","Richmond",2019,275,1232,17.19,77,16,0.2232,"INT"
"Liam Baker","Richmond",2020,244,1241,15.25,77.56,16,0.1966,"Back"
"Liam Baker","Richmond",2021,446,1829,20.27,83.14,22,0.2438,"Forward"
"Liam Baker","Richmond",2022,424,1836,19.27,83.45,22,0.2309,"Back"
"Liam Baker","Richmond",2023,426,1826,19.36,83,22,0.2333,"Forward"
"Liam Dawson","Brisbane Lions",2015,113,713,11.3,71.3,10,0.1585,"Back"
"Liam Dawson","Brisbane Lions",2016,61,560,8.71,80,7,0.1089,"Back"
"Liam Dawson","Brisbane Lions",2017,8,88,8,88,1,0.0909,"Back"
"Liam Duggan","West Coast Eagles",2015,142,702,11.83,58.5,12,0.2023,"SUB"
"Liam Duggan","West Coast Eagles",2016,175,976,12.5,69.71,14,0.1793,"INT"
"Liam Duggan","West Coast Eagles",2017,313,1424,17.39,79.11,18,0.2198,"Back"
"Liam Duggan","West Coast Eagles",2018,357,1771,17,84.33,21,0.2016,"Back"
"Liam Duggan","West Coast Eagles",2019,239,1254,15.93,83.6,15,0.1906,"Back"
"Liam Duggan","West Coast Eagles",2020,260,1385,16.25,86.56,16,0.1877,"Back"
"Liam Duggan","West Coast Eagles",2021,265,1183,18.93,84.5,14,0.224,"Back"
"Liam Duggan","West Coast Eagles",2022,408,1633,20.4,81.65,20,0.2498,"Back"
"Liam Duggan","West Coast Eagles",2023,495,1773,23.57,84.43,21,0.2792,"Back"
"Liam Henry","Fremantle",2020,22,217,7.33,72.33,3,0.1014,"INT"
"Liam Henry","Fremantle",2021,153,1238,9,72.82,17,0.1236,"INT"
"Liam Henry","Fremantle",2022,65,393,9.29,56.14,7,0.1654,"INT"
"Liam Henry","Fremantle",2023,312,1235,20.8,82.33,15,0.2526,"Mid"
"Liam Jones","Carlton",2015,65,783,7.22,87,9,0.083,"Forward"
"Liam Jones","Carlton",2016,78,658,9.75,82.25,8,0.1185,"Forward"
"Liam Jones","Carlton",2017,135,1155,11.25,96.25,12,0.1169,"Back"
"Liam Jones","Carlton",2018,180,1573,10.59,92.53,17,0.1144,"Back"
"Liam Jones","Carlton",2019,116,1194,8.92,91.85,13,0.0972,"Back"
"Liam Jones","Carlton",2020,135,1616,7.94,95.06,17,0.0835,"Back"
"Liam Jones","Carlton",2021,219,1814,11.53,95.47,19,0.1207,"Back"
"Liam Jones","Western Bulldogs",2014,100,873,10,87.3,10,0.1145,"Forward"
"Liam Jones","Western Bulldogs",2023,152,1522,8.94,89.53,17,0.0999,"Back"
"Liam McBean","Richmond",2015,16,133,8,66.5,2,0.1203,"Forward"
"Liam McBean","Richmond",2016,25,204,8.33,68,3,0.1225,"INT"
"Liam Picken","Western Bulldogs",2014,402,1946,18.27,88.45,22,0.2066,"Back"
"Liam Picken","Western Bulldogs",2015,473,1743,23.65,87.15,20,0.2714,"Mid"
"Liam Picken","Western Bulldogs",2016,501,1841,22.77,83.68,22,0.2721,"Forward"
"Liam Picken","Western Bulldogs",2017,410,1781,18.64,80.95,22,0.2302,"Forward"
"Liam Ryan","West Coast Eagles",2018,107,746,10.7,74.6,10,0.1434,"Forward"
"Liam Ryan","West Coast Eagles",2019,259,1762,11.77,80.09,22,0.147,"Forward"
"Liam Ryan","West Coast Eagles",2020,178,1448,10.47,85.18,17,0.1229,"Forward"
"Liam Ryan","West Coast Eagles",2021,144,1101,10.29,78.64,14,0.1308,"Forward"
"Liam Ryan","West Coast Eagles",2022,187,1330,11,78.24,17,0.1406,"Forward"
"Liam Ryan","West Coast Eagles",2023,39,243,13,81,3,0.1605,"Forward"
"Liam Shiels","Hawthorn",2014,409,1529,22.72,84.94,18,0.2675,"Mid"
"Liam Shiels","Hawthorn",2015,396,1480,22,82.22,18,0.2676,"Mid"
"Liam Shiels","Hawthorn",2016,278,1268,17.38,79.25,16,0.2192,"Mid"
"Liam Shiels","Hawthorn",2017,455,1700,21.67,80.95,21,0.2676,"Mid"
"Liam Shiels","Hawthorn",2018,483,1680,23,80,21,0.2875,"Mid"
"Liam Shiels","Hawthorn",2019,441,1525,23.21,80.26,19,0.2892,"Mid"
"Liam Shiels","Hawthorn",2020,286,1264,17.88,79,16,0.2263,"Mid"
"Liam Shiels","Hawthorn",2021,444,1664,21.14,79.24,21,0.2668,"Mid"
"Liam Shiels","Hawthorn",2022,146,766,11.23,58.92,13,0.1906,"INT"
"Liam Shiels","North Melbourne",2023,283,1193,17.69,74.56,16,0.2372,"INT"
"Liam Stocker","Carlton",2019,68,358,13.6,71.6,5,0.1899,"INT"
"Liam Stocker","Carlton",2021,238,1348,14,79.29,17,0.1766,"Back"
"Liam Stocker","Carlton",2022,66,437,11,72.83,6,0.151,"Back"
"Liam Stocker","St Kilda",2023,370,1546,17.62,73.62,21,0.2393,"Back"
"Liam Sumner","Carlton",2016,150,1210,9.38,75.62,16,0.124,"Forward"
"Liam Sumner","Carlton",2017,27,280,6.75,70,4,0.0964,"Forward"
"Liam Sumner","GWS Giants",2014,9,139,4.5,69.5,2,0.0647,"Forward"
"Lin Jong","Western Bulldogs",2014,69,481,11.5,80.17,6,0.1435,"Mid"
"Lin Jong","Western Bulldogs",2015,167,1011,13.92,84.25,12,0.1652,"Mid"
"Lin Jong","Western Bulldogs",2016,262,1189,17.47,79.27,15,0.2204,"INT"
"Lin Jong","Western Bulldogs",2017,227,889,18.92,74.08,12,0.2553,"Forward"
"Lin Jong","Western Bulldogs",2018,135,681,13.5,68.1,10,0.1982,"INT"
"Lin Jong","Western Bulldogs",2020,41,215,13.67,71.67,3,0.1907,"INT"
"Lin Jong","Western Bulldogs",2021,4,15,4,15,1,0.2667,"Mid"
"Lincoln McCarthy","Brisbane Lions",2019,286,1737,13,78.95,22,0.1647,"Forward"
"Lincoln McCarthy","Brisbane Lions",2020,144,1212,9.6,80.8,15,0.1188,"Forward"
"Lincoln McCarthy","Brisbane Lions",2021,285,1818,12.95,82.64,22,0.1568,"Forward"
"Lincoln McCarthy","Brisbane Lions",2022,277,1734,12.59,78.82,22,0.1597,"Forward"
"Lincoln McCarthy","Brisbane Lions",2023,244,1653,11.62,78.71,21,0.1476,"INT"
"Lincoln McCarthy","Geelong Cats",2014,34,235,11.33,78.33,3,0.1447,"Forward"
"Lincoln McCarthy","Geelong Cats",2016,188,1221,11.06,71.82,17,0.154,"Forward"
"Lincoln McCarthy","Geelong Cats",2017,40,249,13.33,83,3,0.1606,"Forward"
"Lincoln McCarthy","Geelong Cats",2018,22,132,11,66,2,0.1667,"Forward"
"Lindsay Thomas","North Melbourne",2014,239,1761,11.95,88.05,20,0.1357,"Forward"
"Lindsay Thomas","North Melbourne",2015,210,1453,11.67,80.72,18,0.1445,"Forward"
"Lindsay Thomas","North Melbourne",2016,249,1678,11.86,79.9,21,0.1484,"Forward"
"Lindsay Thomas","North Melbourne",2017,110,691,12.22,76.78,9,0.1592,"Forward"
"Lindsay Thomas","Port Adelaide",2018,82,492,11.71,70.29,7,0.1667,"INT"
"Lloyd Johnston","Gold Coast Suns",2023,8,57,8,57,1,0.1404,"Mid"
"Lloyd Meek","Fremantle",2021,79,656,8.78,72.89,9,0.1204,"Ruck"
"Lloyd Meek","Fremantle",2022,69,472,11.5,78.67,6,0.1462,"Ruck"
"Lloyd Meek","Hawthorn",2023,148,1080,9.87,72,15,0.137,"Forward"
"Lochie O'Brien","Carlton",2018,251,1377,13.94,76.5,18,0.1823,"Mid"
"Lochie O'Brien","Carlton",2019,211,1295,12.41,76.18,17,0.1629,"Mid"
"Lochie O'Brien","Carlton",2020,7,67,7,67,1,0.1045,"Mid"
"Lochie O'Brien","Carlton",2021,80,403,16,80.6,5,0.1985,"INT"
"Lochie O'Brien","Carlton",2022,337,1528,17.74,80.42,19,0.2205,"Mid"
"Lochie O'Brien","Carlton",2023,43,284,7.17,47.33,6,0.1514,"SUB"
"Logan Austin","Port Adelaide",2016,87,916,7.91,83.27,11,0.095,"Back"
"Logan Austin","Port Adelaide",2017,13,178,6.5,89,2,0.073,"Back"
"Logan Austin","St Kilda",2018,138,649,19.71,92.71,7,0.2126,"Back"
"Logan McDonald","Sydney Swans",2021,59,504,8.43,72,7,0.1171,"INT"
"Logan McDonald","Sydney Swans",2022,135,1087,9,72.47,15,0.1242,"INT"
"Logan McDonald","Sydney Swans",2023,171,1376,9.5,76.44,18,0.1243,"Forward"
"Louis Butler","Western Bulldogs",2020,30,166,15,83,2,0.1807,"INT"
"Louis Butler","Western Bulldogs",2021,10,54,10,54,1,0.1852,"SUB"
"Louis Butler","Western Bulldogs",2022,13,77,13,77,1,0.1688,"INT"
"Louis Herbert","Gold Coast Suns",2014,11,135,3.67,45,3,0.0815,"SUB"
"Lukas Webb","Western Bulldogs",2015,109,724,10.9,72.4,10,0.1506,"INT"
"Lukas Webb","Western Bulldogs",2016,63,371,12.6,74.2,5,0.1698,"INT"
"Lukas Webb","Western Bulldogs",2017,42,293,10.5,73.25,4,0.1433,"INT"
"Lukas Webb","Western Bulldogs",2018,58,380,11.6,76,5,0.1526,"INT"
"Luke Ball","Collingwood",2014,309,1225,18.18,72.06,17,0.2522,"INT"
"Luke Breust","Hawthorn",2014,338,1876,15.36,85.27,22,0.1802,"Forward"
"Luke Breust","Hawthorn",2015,303,1722,14.43,82,21,0.176,"Forward"
"Luke Breust","Hawthorn",2016,351,1792,15.95,81.45,22,0.1959,"Forward"
"Luke Breust","Hawthorn",2017,301,1682,14.33,80.1,21,0.179,"Forward"
"Luke Breust","Hawthorn",2018,354,1827,16.09,83.05,22,0.1938,"Forward"
"Luke Breust","Hawthorn",2019,302,1836,13.73,83.45,22,0.1645,"Forward"
"Luke Breust","Hawthorn",2020,142,1050,10.92,80.77,13,0.1352,"Forward"
"Luke Breust","Hawthorn",2021,239,1508,12.58,79.37,19,0.1585,"Forward"
"Luke Breust","Hawthorn",2022,235,1642,11.19,78.19,21,0.1431,"Forward"
"Luke Breust","Hawthorn",2023,213,1565,10.65,78.25,20,0.1361,"Forward"
"Luke Brown","Adelaide Crows",2014,286,1884,13,85.64,22,0.1518,"Back"
"Luke Brown","Adelaide Crows",2015,255,1705,12.14,81.19,21,0.1496,"Back"
"Luke Brown","Adelaide Crows",2016,338,1695,16.9,84.75,20,0.1994,"Back"
"Luke Brown","Adelaide Crows",2017,310,1732,14.76,82.48,21,0.179,"Back"
"Luke Brown","Adelaide Crows",2018,302,1601,15.1,80.05,20,0.1886,"Back"
"Luke Brown","Adelaide Crows",2019,227,1269,15.13,84.6,15,0.1789,"Back"
"Luke Brown","Adelaide Crows",2020,197,1440,11.59,84.71,17,0.1368,"Back"
"Luke Brown","Adelaide Crows",2021,142,843,12.91,76.64,11,0.1684,"Back"
"Luke Brown","Adelaide Crows",2022,146,942,13.27,85.64,11,0.155,"Back"
"Luke Cleary","Western Bulldogs",2022,29,154,7.25,38.5,4,0.1883,"SUB"
"Luke Cleary","Western Bulldogs",2023,8,76,8,76,1,0.1053,"Back"
"Luke Dahlhaus","Geelong Cats",2019,391,1707,18.62,81.29,21,0.2291,"Forward"
"Luke Dahlhaus","Geelong Cats",2020,158,879,13.17,73.25,12,0.1797,"Forward"
"Luke Dahlhaus","Geelong Cats",2021,247,1447,12.35,72.35,20,0.1707,"Forward"
"Luke Dahlhaus","Geelong Cats",2022,104,526,10.4,52.6,10,0.1977,"INT"
"Luke Dahlhaus","Western Bulldogs",2014,453,1739,21.57,82.81,21,0.2605,"Forward"
"Luke Dahlhaus","Western Bulldogs",2015,563,1811,25.59,82.32,22,0.3109,"Forward"
"Luke Dahlhaus","Western Bulldogs",2016,439,1274,25.82,74.94,17,0.3446,"Forward"
"Luke Dahlhaus","Western Bulldogs",2017,551,1747,25.05,79.41,22,0.3154,"Mid"
"Luke Dahlhaus","Western Bulldogs",2018,365,1329,21.47,78.18,17,0.2746,"Forward"
"Luke Davies-Uniacke","North Melbourne",2018,73,467,10.43,66.71,7,0.1563,"INT"
"Luke Davies-Uniacke","North Melbourne",2019,208,947,14.86,67.64,14,0.2196,"INT"
"Luke Davies-Uniacke","North Melbourne",2020,156,667,17.33,74.11,9,0.2339,"INT"
"Luke Davies-Uniacke","North Melbourne",2021,440,1650,22,82.5,20,0.2667,"Mid"
"Luke Davies-Uniacke","North Melbourne",2022,522,1715,24.86,81.67,21,0.3044,"Mid"
"Luke Davies-Uniacke","North Melbourne",2023,383,1137,27.36,81.21,14,0.3369,"Mid"
"Luke Delaney","St Kilda",2014,178,2041,8.09,92.77,22,0.0872,"Back"
"Luke Delaney","St Kilda",2015,95,1013,8.64,92.09,11,0.0938,"Back"
"Luke Delaney","St Kilda",2016,32,381,8,95.25,4,0.084,"Back"
"Luke Dunstan","Melbourne",2022,63,255,12.6,51,5,0.2471,"Mid"
"Luke Dunstan","St Kilda",2014,300,1171,18.75,73.19,16,0.2562,"INT"
"Luke Dunstan","St Kilda",2015,324,1369,17.05,72.05,19,0.2367,"INT"
"Luke Dunstan","St Kilda",2016,313,1276,17.39,70.89,18,0.2453,"INT"
"Luke Dunstan","St Kilda",2017,346,1154,21.62,72.12,16,0.2998,"Mid"
"Luke Dunstan","St Kilda",2018,347,1155,21.69,72.19,16,0.3004,"INT"
"Luke Dunstan","St Kilda",2019,402,1340,22.33,74.44,18,0.3,"INT"
"Luke Dunstan","St Kilda",2020,21,81,21,81,1,0.2593,"INT"
"Luke Dunstan","St Kilda",2021,303,992,25.25,82.67,12,0.3054,"Mid"
"Luke Edwards","West Coast Eagles",2021,100,521,12.5,65.12,8,0.1919,"INT"
"Luke Edwards","West Coast Eagles",2022,34,175,11.33,58.33,3,0.1943,"INT"
"Luke Edwards","West Coast Eagles",2023,152,918,11.69,70.62,13,0.1656,"Mid"
"Luke Foley","West Coast Eagles",2020,3,73,3,73,1,0.0411,"INT"
"Luke Foley","West Coast Eagles",2021,74,433,12.33,72.17,6,0.1709,"Back"
"Luke Foley","West Coast Eagles",2022,205,1362,12.81,85.12,16,0.1505,"Back"
"Luke Foley","West Coast Eagles",2023,114,749,12.67,83.22,9,0.1522,"INT"
"Luke Hodge","Brisbane Lions",2018,370,1630,19.47,85.79,19,0.227,"Back"
"Luke Hodge","Brisbane Lions",2019,323,1710,16.15,85.5,20,0.1889,"Back"
"Luke Hodge","Hawthorn",2014,467,1497,24.58,78.79,19,0.312,"Back"
"Luke Hodge","Hawthorn",2015,454,1409,26.71,82.88,17,0.3222,"Mid"
"Luke Hodge","Hawthorn",2016,294,1065,22.62,81.92,13,0.2761,"Mid"
"Luke Hodge","Hawthorn",2017,440,1630,23.16,85.79,19,0.2699,"Back"
"Luke Jackson","Fremantle",2023,331,1817,15.05,82.59,22,0.1822,"Forward"
"Luke Jackson","Melbourne",2020,52,452,8.67,75.33,6,0.115,"Forward"
"Luke Jackson","Melbourne",2021,274,1584,13.05,75.43,21,0.173,"INT"
"Luke Jackson","Melbourne",2022,287,1457,14.35,72.85,20,0.197,"INT"
"Luke Lowden","Hawthorn",2014,12,77,12,77,1,0.1558,"Forward"
"Luke McDonald","North Melbourne",2014,345,1623,17.25,81.15,20,0.2126,"Back"
"Luke McDonald","North Melbourne",2015,189,1042,14.54,80.15,13,0.1814,"Back"
"Luke McDonald","North Melbourne",2016,192,1167,13.71,83.36,14,0.1645,"Back"
"Luke McDonald","North Melbourne",2017,463,1795,21.05,81.59,22,0.2579,"Back"
"Luke McDonald","North Melbourne",2018,408,1827,18.55,83.05,22,0.2233,"Mid"
"Luke McDonald","North Melbourne",2019,194,1128,14.92,86.77,13,0.172,"Back"
"Luke McDonald","North Melbourne",2020,344,1546,20.24,90.94,17,0.2225,"Back"
"Luke McDonald","North Melbourne",2021,189,837,17.18,76.09,11,0.2258,"Mid"
"Luke McDonald","North Melbourne",2022,446,1941,20.27,88.23,22,0.2298,"Back"
