"season","round.roundNumber","venue.name","full_name","team.name","starting_position","is_home","opponent","kicks","goals","behinds","handballs","disposals","afl_fantasy_score","timeOnGroundPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","mean_disposals_last_3","mean_disposals_last_5","mean_afl_fp_last_3","mean_afl_fp_last_5"
2023,4,"Optus Stadium","Tom Barrass","West Coast Eagles","Back","Home","Melbourne",10,0,0,7,17,NA,100,0,0,0,15.33,NA,NA,NA
2023,4,"Optus Stadium","Josh Rotham","West Coast Eagles","SUB","Home","Melbourne",2,0,0,0,2,NA,24,0,0,0,NA,NA,NA,NA
2023,4,"Optus Stadium","Elliot Yeo","West Coast Eagles","Mid","Home","Melbourne",9,0,0,3,12,NA,53,0,1,1,NA,NA,NA,NA
2023,4,"Optus Stadium","Andrew Gaff","West Coast Eagles","Mid","Home","Melbourne",13,0,0,11,24,NA,81,17,0,0,24.67,NA,NA,NA
2023,4,"Optus Stadium","Reuben Ginbey","West Coast Eagles","Mid","Home","Melbourne",3,0,0,11,14,NA,73,18,0,0,17,NA,NA,NA
2023,4,"Optus Stadium","Jamaine Jones","West Coast Eagles","Back","Home","Melbourne",13,0,0,9,22,NA,81,0,1,1,21,NA,NA,NA
2023,4,"Optus Stadium","Connor West","West Coast Eagles","Forward","Home","Melbourne",5,1,1,6,11,NA,93,0,0,0,NA,NA,NA,NA
2023,4,"Optus Stadium","Tim Kelly","West Coast Eagles","Mid","Home","Melbourne",19,2,0,17,36,NA,80,26,0,0,33.67,NA,NA,NA
2023,4,"Optus Stadium","Bailey J. Williams","West Coast Eagles","Ruck","Home","Melbourne",9,0,0,8,17,NA,83,26,0,0,13.33,NA,NA,NA
2023,4,"Optus Stadium","Sam Petrevski-Seton","West Coast Eagles","Back","Home","Melbourne",7,1,0,3,10,NA,81,0,0,0,17.33,NA,NA,NA
2023,4,"Optus Stadium","Noah Long","West Coast Eagles","INT","Home","Melbourne",3,1,0,8,11,NA,80,0,0,0,12,NA,NA,NA
2023,4,"Optus Stadium","Shannon Hurn","West Coast Eagles","Back","Home","Melbourne",8,0,0,4,12,NA,65,0,6,6,20,NA,NA,NA
2023,4,"Optus Stadium","Brady Hough","West Coast Eagles","Mid","Home","Melbourne",5,0,0,2,7,NA,85,0,0,0,NA,NA,NA,NA
2023,4,"Optus Stadium","Jake Waterman","West Coast Eagles","Forward","Home","Melbourne",10,0,1,3,13,NA,86,4,0,0,13.67,NA,NA,NA
2023,4,"Optus Stadium","Jayden Hunt","West Coast Eagles","Back","Home","Melbourne",15,1,1,5,20,NA,85,0,0,0,21.33,NA,NA,NA
2023,4,"Optus Stadium","Michael Hibberd","Melbourne","Back","Away","West Coast Eagles",6,0,0,2,8,25,72,0,0,0,NA,NA,NA,NA
2023,4,"Optus Stadium","James Jordon","Melbourne","SUB","Away","West Coast Eagles",4,0,1,4,8,37,24,7,0,0,NA,NA,NA,NA
2023,4,"Optus Stadium","Jake Bowey","Melbourne","INT","Away","West Coast Eagles",11,0,0,7,18,67,85,0,2,2,16.33,NA,58.33,NA
2023,4,"Optus Stadium","Angus Brayshaw","Melbourne","Forward","Away","West Coast Eagles",8,0,0,9,17,66,86,0,0,0,21,NA,75.33,NA
2023,4,"Optus Stadium","Kade Chandler","Melbourne","Forward","Away","West Coast Eagles",7,1,0,8,15,64,72,0,0,0,12,NA,64.67,NA
2023,4,"Optus Stadium","Bayley Fritsch","Melbourne","Forward","Away","West Coast Eagles",13,3,1,4,17,89,88,0,0,0,13.67,NA,78.67,NA
2023,4,"Optus Stadium","Jacob van Rooyen","Melbourne","Forward","Away","West Coast Eagles",3,2,1,6,9,48,74,7,0,0,NA,NA,NA,NA
2023,4,"Optus Stadium","Jack Viney","Melbourne","Mid","Away","West Coast Eagles",11,1,0,11,22,98,76,19,0,0,20,NA,76.67,NA
2023,4,"Optus Stadium","Tom Sparrow","Melbourne","INT","Away","West Coast Eagles",10,0,0,10,20,67,65,11,0,0,17,NA,62.33,NA
2023,4,"Optus Stadium","Brodie Grundy","Melbourne","Ruck","Away","West Coast Eagles",13,0,0,9,22,119,71,19,0,0,18.33,NA,106.67,NA
2023,4,"Optus Stadium","Christian Petracca","Melbourne","Mid","Away","West Coast Eagles",12,3,0,17,29,124,76,13,0,0,28.67,NA,104.33,NA
2023,4,"Optus Stadium","Harrison Petty","Melbourne","Back","Away","West Coast Eagles",5,0,0,5,10,56,85,2,0,0,10.33,NA,46,NA
2023,4,"Optus Stadium","Trent Rivers","Melbourne","Back","Away","West Coast Eagles",15,0,0,12,27,104,80,3,0,0,21.67,NA,82.33,NA
2023,4,"Optus Stadium","Ed Langdon","Melbourne","Mid","Away","West Coast Eagles",14,0,1,8,22,87,92,0,0,0,21.33,NA,76.67,NA
2023,4,"Optus Stadium","Clayton Oliver","Melbourne","Mid","Away","West Coast Eagles",12,0,0,22,34,129,87,26,0,0,32,NA,129.67,NA
2023,4,"Optus Stadium","Charlie Spargo","Melbourne","Forward","Away","West Coast Eagles",9,2,1,4,13,67,78,0,0,0,9.33,NA,55.33,NA
2023,4,"Optus Stadium","Steven May","Melbourne","Back","Away","West Coast Eagles",15,0,0,4,19,77,93,0,6,4,NA,NA,NA,NA
2023,4,"Optus Stadium","Tom McDonald","Melbourne","INT","Away","West Coast Eagles",12,4,1,4,16,99,76,2,0,0,13,NA,69.33,NA
2023,4,"Optus Stadium","Judd McVee","Melbourne","Back","Away","West Coast Eagles",8,0,0,8,16,58,82,0,0,0,14,NA,48.33,NA
2023,4,"Optus Stadium","Lachie Hunter","Melbourne","Mid","Away","West Coast Eagles",16,0,0,11,27,91,91,0,0,0,24,NA,90,NA
2023,4,"Optus Stadium","Alex Neal-Bullen","Melbourne","INT","Away","West Coast Eagles",6,1,0,9,15,87,75,5,0,0,14.33,NA,77.33,NA
2023,4,"Optus Stadium","Jake Lever","Melbourne","Back","Away","West Coast Eagles",9,0,0,7,16,62,91,0,1,0,16.67,NA,62.33,NA
2023,4,"Optus Stadium","Kysaiah Pickett","Melbourne","Forward","Away","West Coast Eagles",11,2,5,4,15,87,79,6,0,0,NA,NA,NA,NA
2023,4,"MCG","Tom Atkins","Geelong Cats","INT","Home","Hawthorn",6,0,0,8,14,NA,75,20,0,0,16,NA,NA,NA
2023,4,"MCG","Jed Bews","Geelong Cats","Back","Home","Hawthorn",1,0,0,1,2,NA,37,0,0,0,8.33,NA,NA,NA
2023,4,"MCG","Mark Blicavs","Geelong Cats","Mid","Home","Hawthorn",6,0,0,3,9,NA,78,23,0,0,14.67,NA,NA,NA
2023,4,"MCG","Jack Bowes","Geelong Cats","INT","Home","Hawthorn",14,0,1,8,22,NA,83,0,0,0,18.33,NA,NA,NA
2023,4,"MCG","Jeremy Cameron","Geelong Cats","Forward","Home","Hawthorn",20,7,1,2,22,NA,94,0,0,0,20.67,NA,NA,NA
2023,4,"MCG","Brad Close","Geelong Cats","Forward","Home","Hawthorn",10,2,0,7,17,NA,82,0,0,0,12.33,NA,NA,NA
2023,4,"MCG","Patrick Dangerfield","Geelong Cats","Forward","Home","Hawthorn",17,1,0,10,27,NA,74,21,0,0,22.67,NA,NA,NA
2023,4,"MCG","Mitch Duncan","Geelong Cats","Mid","Home","Hawthorn",21,0,0,10,31,NA,70,0,2,2,NA,NA,NA,NA
2023,4,"MCG","Cameron Guthrie","Geelong Cats","Mid","Home","Hawthorn",13,0,0,7,20,NA,67,18,0,0,24.33,NA,NA,NA
2023,4,"MCG","Zach Guthrie","Geelong Cats","Back","Home","Hawthorn",12,0,0,7,19,NA,88,0,1,1,14.67,NA,NA,NA
2023,4,"MCG","Tom Hawkins","Geelong Cats","Forward","Home","Hawthorn",9,2,1,6,15,NA,84,0,0,0,9.33,NA,NA,NA
2023,4,"MCG","Oliver Henry","Geelong Cats","SUB","Home","Hawthorn",6,2,3,3,9,NA,50,0,0,0,10.67,NA,NA,NA
2023,4,"MCG","Max Holmes","Geelong Cats","Mid","Home","Hawthorn",12,1,0,14,26,NA,71,9,0,0,21.33,NA,NA,NA
2023,4,"MCG","Tom Stewart","Geelong Cats","Back","Home","Hawthorn",16,0,0,4,20,NA,92,0,4,3,17.33,NA,NA,NA
2023,4,"MCG","Zach Tuohy","Geelong Cats","Back","Home","Hawthorn",10,0,1,5,15,NA,86,0,1,1,18,NA,NA,NA
2023,4,"MCG","Gryan Miers","Geelong Cats","INT","Home","Hawthorn",12,0,1,13,25,NA,86,0,0,0,19.67,NA,NA,NA
2023,4,"MCG","Esava Ratugolea","Geelong Cats","Back","Home","Hawthorn",11,0,0,2,13,NA,85,0,0,0,10,NA,NA,NA
2023,4,"MCG","Jake Kolodjashnij","Geelong Cats","Back","Home","Hawthorn",9,0,1,6,15,NA,92,0,0,0,NA,NA,NA,NA
2023,4,"MCG","Mark O'Connor","Geelong Cats","INT","Home","Hawthorn",6,1,0,9,15,NA,84,0,0,0,13,NA,NA,NA
2023,4,"MCG","Gary Rohan","Geelong Cats","Forward","Home","Hawthorn",4,1,0,5,9,NA,74,0,0,0,7.33,NA,NA,NA
2023,4,"MCG","Isaac Smith","Geelong Cats","Mid","Home","Hawthorn",17,0,2,10,27,NA,84,0,1,1,24.33,NA,NA,NA
2023,4,"MCG","Rhys Stanley","Geelong Cats","Ruck","Home","Hawthorn",7,0,0,2,9,NA,80,21,0,0,13.67,NA,NA,NA
2023,4,"MCG","Tyson Stengle","Geelong Cats","Forward","Home","Hawthorn",8,2,0,2,10,NA,83,0,0,0,10.33,NA,NA,NA
2023,4,"MCG","Ned Reeves","Hawthorn","Ruck","Away","Geelong Cats",1,0,0,2,3,44,81,17,0,0,5.33,NA,41.33,NA
2023,4,"MCG","Jack Scrimshaw","Hawthorn","Back","Away","Geelong Cats",4,0,0,4,8,34,75,0,1,1,NA,NA,NA,NA
2023,4,"MCG","James Sicily","Hawthorn","Back","Away","Geelong Cats",11,0,0,3,14,49,91,0,3,3,22.33,NA,89.33,NA
2023,4,"MCG","Josh Ward","Hawthorn","INT","Away","Geelong Cats",17,0,1,6,23,96,78,11,0,0,23,NA,82,NA
2023,4,"MCG","Chad Wingard","Hawthorn","SUB","Away","Geelong Cats",8,0,0,0,8,42,44,0,0,0,NA,NA,NA,NA
2023,4,"MCG","James Worpel","Hawthorn","Forward","Away","Geelong Cats",9,0,0,9,18,71,81,16,0,0,18.33,NA,70,NA
2023,4,"MCG","Will Day","Hawthorn","Mid","Away","Geelong Cats",13,0,0,9,22,99,84,23,1,1,25.67,NA,106.33,NA
2023,4,"MCG","Luke Breust","Hawthorn","Forward","Away","Geelong Cats",9,3,1,7,16,88,85,0,0,0,11.33,NA,60,NA
2023,4,"MCG","Changkuoth Jiath","Hawthorn","Back","Away","Geelong Cats",7,0,0,9,16,46,75,0,1,1,18,NA,58,NA
2023,4,"MCG","Sam Frost","Hawthorn","Back","Away","Geelong Cats",7,0,0,4,11,43,87,0,0,0,12,NA,50.33,NA
2023,4,"MCG","Finn Maginness","Hawthorn","INT","Away","Geelong Cats",7,0,1,3,10,54,83,0,0,0,10.33,NA,44.67,NA
2023,4,"MCG","Conor Nash","Hawthorn","Mid","Away","Geelong Cats",3,0,0,7,10,38,81,17,0,0,17.67,NA,64,NA
2023,4,"MCG","Harry Morrison","Hawthorn","Mid","Away","Geelong Cats",12,0,0,5,17,60,77,0,0,0,NA,NA,NA,NA
2023,4,"MCG","Jarman Impey","Hawthorn","Back","Away","Geelong Cats",17,0,0,7,24,89,80,0,2,2,21.33,NA,77,NA
2023,4,"MCG","Cam Mackenzie","Hawthorn","INT","Away","Geelong Cats",7,0,1,9,16,56,76,2,0,0,16,NA,64.67,NA
2023,4,"MCG","Lloyd Meek","Hawthorn","Forward","Away","Geelong Cats",8,0,0,2,10,41,79,11,0,0,9,NA,53.33,NA
2023,4,"MCG","Dylan Moore","Hawthorn","Forward","Away","Geelong Cats",6,0,0,11,17,66,94,0,0,0,22,NA,102.33,NA
2023,4,"MCG","Jai Newcombe","Hawthorn","Mid","Away","Geelong Cats",9,0,0,6,15,64,82,14,0,0,20.67,NA,89,NA
2023,4,"MCG","Blake Hardwick","Hawthorn","Back","Away","Geelong Cats",10,0,0,1,11,38,87,0,5,3,14.67,NA,65.67,NA
2023,4,"MCG","Connor Macdonald","Hawthorn","INT","Away","Geelong Cats",6,0,3,6,12,45,82,1,0,0,14.33,NA,61,NA
2023,4,"MCG","Karl Amon","Hawthorn","Mid","Away","Geelong Cats",14,1,0,4,18,73,80,0,0,0,21.67,NA,76.33,NA
2023,4,"MCG","Tyler Brockman","Hawthorn","Forward","Away","Geelong Cats",2,0,1,3,5,13,36,0,0,0,NA,NA,NA,NA
2023,4,"MCG","Fergus Greene","Hawthorn","Forward","Away","Geelong Cats",4,2,0,4,8,39,82,0,0,0,9.33,NA,45,NA
2023,5,"Adelaide Oval","Ben Keays","Adelaide Crows","Mid","Home","Carlton",9,3,0,7,16,NA,83,2,0,0,18,19.2,NA,NA
2023,5,"Adelaide Oval","Ned McHenry","Adelaide Crows","SUB","Home","Carlton",3,1,0,1,4,NA,23,0,0,0,NA,NA,NA,NA
2023,5,"Adelaide Oval","Jordon Butts","Adelaide Crows","Back","Home","Carlton",9,0,0,4,13,NA,88,0,0,0,8,NA,NA,NA
2023,5,"Adelaide Oval","Jordan Dawson","Adelaide Crows","Mid","Home","Carlton",21,0,1,11,32,NA,86,28,0,0,25.67,25.4,NA,NA
2023,5,"Adelaide Oval","Tom Doedee","Adelaide Crows","Back","Home","Carlton",17,0,0,7,24,NA,95,0,0,0,17.33,17,NA,NA
2023,5,"Adelaide Oval","Darcy Fogarty","Adelaide Crows","Forward","Home","Carlton",13,5,3,3,16,NA,82,0,0,0,14,NA,NA,NA
2023,5,"Adelaide Oval","Mitchell Hinge","Adelaide Crows","Back","Home","Carlton",18,0,0,6,24,NA,81,0,1,1,20.33,18.4,NA,NA
2023,5,"Adelaide Oval","Chayce Jones","Adelaide Crows","Forward","Home","Carlton",18,1,0,10,28,NA,91,0,0,0,19.33,NA,NA,NA
2023,5,"Adelaide Oval","Jake Soligo","Adelaide Crows","INT","Home","Carlton",3,0,0,1,4,NA,49,7,0,0,12.67,14.4,NA,NA
2023,5,"Adelaide Oval","Riley Thilthorpe","Adelaide Crows","INT","Home","Carlton",3,0,0,5,8,NA,65,9,0,0,12.33,NA,NA,NA
2023,5,"Adelaide Oval","Rory Laird","Adelaide Crows","Mid","Home","Carlton",11,1,2,26,37,NA,85,27,0,0,30.33,29.6,NA,NA
2023,5,"Adelaide Oval","Reilly O'Brien","Adelaide Crows","Ruck","Home","Carlton",9,0,0,8,17,NA,77,22,0,0,14.67,14.6,NA,NA
2023,5,"Adelaide Oval","Lachlan Murphy","Adelaide Crows","Forward","Home","Carlton",12,0,0,4,16,NA,85,0,0,0,16,NA,NA,NA
2023,5,"Adelaide Oval","Izak Rankine","Adelaide Crows","Forward","Home","Carlton",8,1,0,6,14,NA,94,0,0,0,15.33,15.2,NA,NA
2023,5,"Adelaide Oval","Lachlan Sholl","Adelaide Crows","Mid","Home","Carlton",9,0,0,7,16,NA,85,0,0,0,15.33,NA,NA,NA
2023,5,"Adelaide Oval","Brodie Smith","Adelaide Crows","Back","Home","Carlton",14,1,0,7,21,NA,82,0,4,2,20,19.2,NA,NA
2023,5,"Adelaide Oval","Luke Pedlar","Adelaide Crows","Forward","Home","Carlton",6,1,1,2,8,NA,74,1,0,0,10.67,NA,NA,NA
2023,5,"Adelaide Oval","Rory Sloane","Adelaide Crows","INT","Home","Carlton",7,0,0,10,17,NA,64,10,0,0,20.67,19.2,NA,NA
2023,5,"Adelaide Oval","Josh Rachele","Adelaide Crows","Mid","Home","Carlton",12,1,0,10,22,NA,77,18,0,0,20,19.4,NA,NA
2023,5,"Adelaide Oval","Nick Murray","Adelaide Crows","Back","Home","Carlton",9,0,0,4,13,NA,97,0,2,2,11,10.2,NA,NA
2023,5,"Adelaide Oval","Max Michalanney","Adelaide Crows","Back","Home","Carlton",7,0,0,3,10,NA,83,0,0,0,12.67,11.6,NA,NA
2023,5,"Adelaide Oval","Wayne Milera","Adelaide Crows","INT","Home","Carlton",14,0,0,9,23,NA,75,0,1,1,18.67,NA,NA,NA
2023,5,"Adelaide Oval","Taylor Walker","Adelaide Crows","Forward","Home","Carlton",10,3,3,5,15,NA,78,0,0,0,12,11.4,NA,NA
2023,5,"Adelaide Oval","Charlie Curnow","Carlton","Forward","Away","Adelaide Crows",9,2,1,0,9,63,92,0,0,0,14,12.6,85,79.8
2023,5,"Adelaide Oval","Ed Curnow","Carlton","Forward","Away","Adelaide Crows",17,0,0,6,23,107,81,17,0,0,17.67,18.6,71.33,78.2
2023,5,"Adelaide Oval","Corey Durdin","Carlton","Forward","Away","Adelaide Crows",5,2,0,3,8,38,72,0,0,0,9,NA,53,NA
2023,5,"Adelaide Oval","George Hewett","Carlton","Mid","Away","Adelaide Crows",3,0,0,13,16,69,78,18,0,0,17,NA,64.67,NA
2023,5,"Adelaide Oval","Matthew Kennedy","Carlton","INT","Away","Adelaide Crows",9,0,0,7,16,54,82,5,0,0,21.33,NA,80.67,NA
2023,5,"Adelaide Oval","Marc Pittonet","Carlton","INT","Away","Adelaide Crows",1,0,0,0,1,8,14,4,0,0,8,NA,44.33,NA
2023,5,"Adelaide Oval","Sam Walsh","Carlton","Mid","Away","Adelaide Crows",6,1,0,19,25,102,76,12,0,0,NA,NA,NA,NA
2023,5,"Adelaide Oval","Jacob Weitering","Carlton","Back","Away","Adelaide Crows",10,0,0,1,11,59,100,0,0,0,14.33,15,72,74.8
2023,5,"Adelaide Oval","Lewis Young","Carlton","Back","Away","Adelaide Crows",4,0,0,9,13,48,100,0,1,1,15.33,16,58.33,62.4
2023,5,"Adelaide Oval","Lachie Plowman","Carlton","INT","Away","Adelaide Crows",9,0,0,3,12,55,74,0,0,0,NA,NA,NA,NA
2023,5,"Adelaide Oval","Tom De Koning","Carlton","Ruck","Away","Adelaide Crows",4,0,0,5,9,61,76,23,0,0,10.67,11.2,59.67,66.8
2023,5,"Adelaide Oval","Oliver Hollands","Carlton","Mid","Away","Adelaide Crows",10,0,0,2,12,49,85,0,0,0,13.33,14.2,53,56
2023,5,"Adelaide Oval","Jack Silvagni","Carlton","Forward","Away","Adelaide Crows",10,0,0,8,18,52,82,4,0,0,17.67,14.2,74.67,60.8
2023,5,"Adelaide Oval","Zac Fisher","Carlton","Forward","Away","Adelaide Crows",3,0,0,11,14,43,82,0,0,0,19.67,17,54.33,54
2023,5,"Adelaide Oval","Blake Acres","Carlton","Mid","Away","Adelaide Crows",17,1,0,6,23,89,84,0,0,0,23.33,NA,89.67,NA
2023,5,"Adelaide Oval","Lachlan Cowan","Carlton","Back","Away","Adelaide Crows",8,0,0,1,9,39,71,0,0,0,9.67,9.8,42,40.6
2023,5,"Adelaide Oval","Adam Saad","Carlton","Back","Away","Adelaide Crows",14,0,0,3,17,62,76,0,6,5,21.67,22.4,78.67,80.2
2023,5,"Adelaide Oval","Adam Cerra","Carlton","Back","Away","Adelaide Crows",10,0,0,13,23,85,86,12,1,1,23,23,78.67,83
2023,5,"Adelaide Oval","Nic Newman","Carlton","Back","Away","Adelaide Crows",11,0,0,9,20,77,89,0,1,1,20.67,20,92,85.2
2023,5,"Adelaide Oval","Harry McKay","Carlton","Forward","Away","Adelaide Crows",8,2,1,2,10,55,88,0,0,0,11,11.2,68.67,68.6
2023,5,"Adelaide Oval","Jesse Motlop","Carlton","INT","Away","Adelaide Crows",6,1,0,1,7,49,73,0,0,0,12.33,11.8,63.67,56.8
2023,5,"Adelaide Oval","Josh Honey","Carlton","SUB","Away","Adelaide Crows",3,0,1,2,5,34,52,0,0,0,NA,NA,NA,NA
2023,5,"Adelaide Oval","Patrick Cripps","Carlton","Mid","Away","Adelaide Crows",6,0,1,13,19,81,88,29,0,0,30.33,28.6,95.33,94.2
2023,5,"Norwood Oval","Ethan Hughes","Fremantle","Mid","Home","Gold Coast Suns",5,0,0,5,10,44,88,0,0,0,13.67,14.6,45.33,52.4
2023,5,"Norwood Oval","Luke Jackson","Fremantle","Forward","Home","Gold Coast Suns",8,2,0,5,13,76,83,3,0,0,13,12.2,81.67,72.4
2023,5,"Norwood Oval","Luke Ryan","Fremantle","Back","Home","Gold Coast Suns",14,0,0,3,17,69,84,0,5,5,19.33,25,83.33,104.2
2023,5,"Norwood Oval","Sam Sturt","Fremantle","INT","Home","Gold Coast Suns",6,0,1,0,6,43,77,0,0,0,NA,NA,NA,NA
2023,5,"Norwood Oval","Sam Switkowski","Fremantle","Mid","Home","Gold Coast Suns",0,0,0,1,1,2,20,1,0,0,11,12.8,50,61
2023,5,"Norwood Oval","Corey Wagner","Fremantle","INT","Home","Gold Coast Suns",12,0,0,0,12,54,74,0,0,0,NA,NA,NA,NA
2023,5,"Norwood Oval","Will Brodie","Fremantle","SUB","Home","Gold Coast Suns",8,0,0,8,16,52,48,16,0,0,17.67,NA,62.67,NA
2023,5,"Norwood Oval","Jordan Clark","Fremantle","Back","Home","Gold Coast Suns",7,0,0,8,15,57,85,0,2,1,16.67,19.2,66.33,74.6
2023,5,"Norwood Oval","Sean Darcy","Fremantle","Ruck","Home","Gold Coast Suns",8,0,1,10,18,118,82,29,0,0,18.33,15.8,112.67,100.6
2023,5,"Norwood Oval","James Aish","Fremantle","Mid","Home","Gold Coast Suns",9,0,0,7,16,66,81,1,0,0,21.33,22.2,78,81
2023,5,"Norwood Oval","Jye Amiss","Fremantle","Forward","Home","Gold Coast Suns",8,3,2,2,10,74,81,0,0,0,9,NA,52,NA
2023,5,"Norwood Oval","Bailey Banfield","Fremantle","Forward","Home","Gold Coast Suns",9,1,1,7,16,58,83,0,0,0,15,NA,59.33,NA
2023,5,"Norwood Oval","Andrew Brayshaw","Fremantle","Mid","Home","Gold Coast Suns",9,1,0,9,18,72,85,26,0,0,25.67,26.4,90,101.2
2023,5,"Norwood Oval","Jaeger O'Meara","Fremantle","Forward","Home","Gold Coast Suns",6,0,0,11,17,44,65,19,0,0,17.67,18.6,57,66.4
2023,5,"Norwood Oval","Michael Walters","Fremantle","Forward","Home","Gold Coast Suns",9,4,1,4,13,72,87,0,0,0,10,NA,52.67,NA
2023,5,"Norwood Oval","Caleb Serong","Fremantle","Mid","Home","Gold Coast Suns",19,0,0,18,37,125,85,30,0,0,33.33,32,119.33,111.2
2023,5,"Norwood Oval","Lachie Schultz","Fremantle","Forward","Home","Gold Coast Suns",12,3,2,8,20,104,87,1,0,0,17,15.4,91.67,79.2
2023,5,"Norwood Oval","Brennan Cox","Fremantle","Back","Home","Gold Coast Suns",7,0,0,7,14,57,96,0,1,0,12,17.2,48.67,73.4
2023,5,"Norwood Oval","Michael Frederick","Fremantle","INT","Home","Gold Coast Suns",7,0,1,5,12,39,82,0,0,0,13.67,NA,55.33,NA
2023,5,"Norwood Oval","Brandon Walker","Fremantle","Back","Home","Gold Coast Suns",9,0,0,7,16,50,86,0,0,0,NA,NA,NA,NA
2023,5,"Norwood Oval","Matthew Johnson","Fremantle","INT","Home","Gold Coast Suns",4,1,0,11,15,55,66,2,0,0,8.67,NA,31.67,NA
2023,5,"Norwood Oval","Alex Pearce","Fremantle","Back","Home","Gold Coast Suns",4,0,0,4,8,34,96,0,0,0,10.67,12.8,40.67,48.4
2023,5,"Norwood Oval","Hayden Young","Fremantle","Back","Home","Gold Coast Suns",16,0,0,2,18,83,80,0,4,3,17.67,19.4,80.33,82.2
2023,5,"Norwood Oval","Nick Holman","Gold Coast Suns","Forward","Away","Fremantle",7,1,0,6,13,NA,86,0,0,0,15.33,14.4,NA,NA
2023,5,"Norwood Oval","Ben Ainsworth","Gold Coast Suns","Forward","Away","Fremantle",6,0,1,5,11,NA,83,0,0,0,15,16,NA,NA
2023,5,"Norwood Oval","Bailey Humphrey","Gold Coast Suns","Forward","Away","Fremantle",5,1,1,0,5,NA,55,0,0,0,NA,NA,NA,NA
2023,5,"Norwood Oval","Ben King","Gold Coast Suns","Forward","Away","Fremantle",4,2,0,0,4,NA,92,0,0,0,5.67,6.8,NA,NA
2023,5,"Norwood Oval","Ben Long","Gold Coast Suns","Back","Away","Fremantle",6,0,0,3,9,NA,72,0,0,0,12.33,13,NA,NA
2023,5,"Norwood Oval","Ned Moyle","Gold Coast Suns","Ruck","Away","Fremantle",2,0,0,2,4,NA,78,27,0,0,NA,NA,NA,NA
2023,5,"Norwood Oval","Wil Powell","Gold Coast Suns","Back","Away","Fremantle",8,0,0,5,13,NA,87,1,3,3,15.67,NA,NA,NA
2023,5,"Norwood Oval","Malcolm Rosas","Gold Coast Suns","INT","Away","Fremantle",5,1,0,4,9,NA,67,0,0,0,9,NA,NA,NA
2023,5,"Norwood Oval","Matt Rowell","Gold Coast Suns","Mid","Away","Fremantle",10,0,1,7,17,NA,84,24,0,0,17.67,20.6,NA,NA
2023,5,"Norwood Oval","Alex Sexton","Gold Coast Suns","SUB","Away","Fremantle",2,0,0,1,3,NA,24,0,0,0,3,NA,NA,NA
2023,5,"Norwood Oval","Noah Anderson","Gold Coast Suns","Mid","Away","Fremantle",18,2,1,7,25,NA,87,21,0,0,28,25.2,NA,NA
2023,5,"Norwood Oval","Mac Andrew","Gold Coast Suns","INT","Away","Fremantle",7,0,0,0,7,NA,74,0,0,0,NA,NA,NA,NA
2023,5,"Norwood Oval","Charlie Ballard","Gold Coast Suns","Back","Away","Fremantle",10,0,0,0,10,NA,93,0,0,0,12.33,11.2,NA,NA
2023,5,"Norwood Oval","Mabior Chol","Gold Coast Suns","Forward","Away","Fremantle",7,1,1,1,8,NA,80,5,0,0,NA,NA,NA,NA
2023,5,"Norwood Oval","Sam Collins","Gold Coast Suns","Back","Away","Fremantle",7,0,0,3,10,NA,100,0,0,0,14.33,14.4,NA,NA
2023,5,"Norwood Oval","Brandon Ellis","Gold Coast Suns","INT","Away","Fremantle",11,0,0,5,16,NA,68,0,0,0,NA,NA,NA,NA
2023,5,"Norwood Oval","Brayden Fiorini","Gold Coast Suns","INT","Away","Fremantle",7,1,1,7,14,NA,71,16,0,0,10.33,NA,NA,NA
2023,5,"Norwood Oval","David Swallow","Gold Coast Suns","Forward","Away","Fremantle",16,3,1,4,20,NA,79,9,0,0,17.33,17.2,NA,NA
2023,5,"Norwood Oval","Lachie Weller","Gold Coast Suns","Mid","Away","Fremantle",18,0,0,2,20,NA,87,0,6,6,26.33,NA,NA,NA
2023,5,"Norwood Oval","Darcy Macpherson","Gold Coast Suns","Back","Away","Fremantle",15,0,0,2,17,NA,93,0,1,1,22,21.2,NA,NA
2023,5,"Norwood Oval","Touk Miller","Gold Coast Suns","Mid","Away","Fremantle",15,0,0,11,26,NA,88,25,0,0,26,27.6,NA,NA
2023,5,"Norwood Oval","Jack Lukosius","Gold Coast Suns","Mid","Away","Fremantle",18,1,4,1,19,NA,88,0,0,0,14.33,14.2,NA,NA
2023,5,"Norwood Oval","Sean Lemmens","Gold Coast Suns","Back","Away","Fremantle",5,0,0,3,8,NA,63,0,0,0,NA,NA,NA,NA
2023,5,"Adelaide Oval","Trent Cotchin","Richmond","INT","Home","Sydney Swans",4,0,1,3,7,24,44,5,0,0,13.67,15.2,47.33,51.6
2023,5,"Adelaide Oval","Dustin Martin","Richmond","Forward","Home","Sydney Swans",11,0,1,6,17,67,87,2,0,0,18,NA,70.67,NA
2023,5,"Adelaide Oval","Maurice Rioli","Richmond","SUB","Home","Sydney Swans",2,0,0,1,3,23,40,0,0,0,5.33,NA,26,NA
2023,5,"Adelaide Oval","Tylar Young","Richmond","Back","Home","Sydney Swans",8,0,0,3,11,48,85,0,1,1,9.33,NA,38,NA
